,Compound Name,/home/zzy/peakformer/resources/paper/qe/SA1_Area,/home/zzy/peakformer/resources/paper/qe/SA2_Area,/home/zzy/peakformer/resources/paper/qe/SA3_Area,/home/zzy/peakformer/resources/paper/qe/SA4_Area,/home/zzy/peakformer/resources/paper/qe/SA5_Area,/home/zzy/peakformer/resources/paper/qe/SB1_Area,/home/zzy/peakformer/resources/paper/qe/SB2_Area,/home/zzy/peakformer/resources/paper/qe/SB3_Area,/home/zzy/peakformer/resources/paper/qe/SB4_Area,/home/zzy/peakformer/resources/paper/qe/SB5_Area,mz,RT,formula,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
761,762,1037437.24,996645.187,970352.156,972460.567,977440.362,861968.208,908869.576,892120.726,882266.663,838866.694,485.1903,8.42,C24H29ClN6OS,0.92,0.098,1/1,990867.1024,2.8285570011251524,876818.3733999999,3.0982558313512834,0.8849000751727853,0.9618479077965058
762,763,147349.029,141145.126,141010.305,144348.634,140893.779,140367.765,130596.71,130449.171,131090.474,134161.153,527.3142,8.19,C31H38N6O2,0.91,0.005,1/1,142949.3746,1.9957264634590695,133333.0546,3.159955882502303,0.9327291915273619,1.0249771335465514
763,764,73540.647,74802.095,71102.994,73822.33,81279.136,71830.591,73344.212,77418.525,79202.187,79476.92,527.3141,9.76,C31H38N6O2,1.06,0.189,1/1,74909.44039999999,5.088969130326519,76254.487,4.564935199383237,1.0179556354021302,0.9603355050963492
764,765,330782.717,350288.992,337552.702,325244.69,336755.965,255863.917,260118.464,237726.766,262637.918,266046.235,507.2349,4.11,C27H31FN6OS,0.98,0.412,1/1,336125.01320000004,2.782841429718143,256478.65999999997,4.3361559530509,0.763045444188323,0.7786178001921663
765,766,248563.966,261311.409,220915.309,227281.853,244402.923,252534.848,241071.409,252113.669,266813.562,259460.986,334.065,4.48,C18H11N3O2S,1.02,0.661,1/1,240495.092,6.805988091321636,254398.89479999998,3.7604116632416353,1.057813249677461,1.0370718134092756
766,767,1373481.707,1586584.333,1392146.304,1368057.268,1369705.928,1373041.079,1398257.653,1410620.973,1475929.901,1514824.462,310.1415,4.1,C15H15N7O,0.97,0.676,1/1,1417995.1080000002,6.680788998575126,1434534.8136000002,4.098831102283251,1.0116641485620697,1.0429527304763604
767,768,127122.592,144910.511,173443.033,151256.108,199885.69,235555.743,319863.403,283343.066,281031.416,290034.524,441.2756,10.51,C27H32N6,1.47,0.025,1/1,159323.5868,17.625689261284673,281965.6304,10.72495404820784,1.7697670261086542,1.2039231470126899
768,769,1108493.945,1162070.735,1043223.874,1033446.662,1040523.013,233975.391,239008.458,240611.709,258712.816,260202.358,400.1474,4.08,C24H18FN3O2,0.23,0.0,1/4,1077551.6458,5.207658574788539,246502.14640000003,4.9041866684242015,0.22876132885212286,0.9946144732700993
769,770,149765.968,148772.31,150794.348,146811.589,167996.566,174014.046,138658.901,141148.549,154822.965,161558.199,258.0336,6.16,C12H7N3O2S,1.09,0.042,1/1,152828.1562,5.631066776112565,154040.532,9.512569568330978,1.0079329348082524,0.9247091145029838
770,771,147773.288,187242.396,186387.413,179135.547,177223.693,175116.394,178558.595,172901.322,180505.353,173355.682,338.0868,0.58,C15H20BrN3O,0.99,0.79,1/1,175552.4674,9.191036708314773,176087.4692,1.887387202345582,1.0030475322160013,1.0131793254707084
771,772,207012.76,201981.982,233015.171,203866.055,205194.48,182486.588,208258.111,187814.007,192711.333,190907.668,312.171,15.34,C18H21N3O2,2.02,0.436,2/1,210214.08959999998,6.126264374506126,192435.5414,5.018800305637177,0.9154264672085995,0.4531814194101978
772,773,84221.79,135632.052,131431.214,117339.957,119804.886,121771.968,130942.982,120006.665,134175.774,129758.312,229.1339,0.58,C14H16N2O,1.12,0.335,1/1,117685.9798,17.181635652153112,127331.1402,4.814704396291061,1.0819567497877942,0.9660328123105305
773,774,228829.928,363780.429,344273.578,341426.039,332975.736,305274.734,326765.557,315090.074,336512.407,312495.137,296.1398,0.59,C17H17N3O2,1.02,0.781,1/1,322257.142,16.580527280369143,319227.5818,3.8770209067956958,0.9905989354302658,0.9711754268924174
774,775,2527244.944,2598957.275,2572242.874,2531116.507,2557629.639,2421451.084,2671278.404,2452385.24,2923356.991,2561773.808,374.2121,18.48,C25H27NO2,1.08,0.213,1/1,2557438.2478000005,1.1644660638883892,2606049.1054000002,7.783718379202206,1.0190076368967331,0.9435255897191973
775,776,1178207.608,1099393.929,1117659.674,1087173.825,1142748.781,1333932.399,1187223.511,1155238.983,1166021.514,1195049.933,352.058,5.93,C18H13N3OS2,1.06,0.073,1/1,1125036.7634,3.2313548133767513,1207493.268,6.001027872282244,1.0732922756682246,1.0125398827058723
776,777,2780610.093,2991735.523,3605546.224,3155325.753,3684822.9,3396287.997,3333919.986,2772363.997,2749721.894,2748081.451,312.1234,20.81,C18H17NO4,0.92,0.618,1/1,3243608.0986,12.051977747844589,3000075.065,11.136084978353148,0.9249190943551061,1.0053468416903326
777,778,376822.018,460176.588,456314.978,437671.341,446876.773,428074.194,447073.221,431892.917,446122.594,426169.059,398.1715,0.58,C21H23N3O5,1.01,0.897,1/1,435572.33959999995,7.801956946975048,435866.397,2.298085840251751,1.0006751057706513,0.9907674314560904
778,779,167629.699,506244.162,469083.613,434128.066,448170.111,440955.128,497998.496,480005.793,507122.635,496224.104,261.1352,0.58,C13H16N4O2,1.17,0.409,1/1,405051.1302,33.44638035134147,484461.2312,5.410072086690175,1.1960495727065126,1.0222645920568485
779,780,3300556.897,3462838.328,3306211.124,3303259.975,3075823.883,3150042.61,3043001.247,3097291.14,2840272.697,2990139.284,309.1601,5.25,C19H20N2O2,1.14,0.116,1/1,3289738.0413999995,4.198116943408974,3024149.3956,3.9307347852725396,0.919267539707516,0.8063750348311545
780,781,465474.591,464677.755,467588.02,470952.7,466371.951,551461.956,489191.15,492034.729,501557.498,513537.959,365.1967,7.03,C21H24N4O2,1.07,0.108,1/1,467013.0034,0.5254064702579287,509556.65839999996,4.962484959106823,1.0910973670760105,1.0197171654915984
781,782,2021784.592,2012156.453,1966714.013,1959274.935,1933308.576,1867369.534,2168279.374,1998843.874,2408366.39,2128376.578,434.1718,18.17,C24H23N3O5,0.98,0.761,1/1,1978647.7138,1.8837401081099703,2114247.15,9.573985394350085,1.0685313688001492,1.0903381314287237
782,783,219702.082,316317.195,217005.552,216200.855,223597.034,218037.152,219114.302,216005.199,217605.802,221602.299,478.0963,26.98,C21H15F4N5O2S,0.93,0.428,1/1,238564.54360000003,18.259599168504835,218472.95080000005,0.950141485507128,0.9157813122737658,0.9847110884664148
783,784,240396.894,239456.961,259608.462,244260.138,244651.538,250505.224,239207.961,236866.164,241608.383,223047.242,609.2975,3.9,C37H40N2O6,1.04,0.493,1/1,245674.7986,3.305028694851838,238246.9948,4.1732561866270546,0.969765707177423,0.9324670261321375
784,785,668167.561,662471.325,660399.718,655595.807,749003.332,718509.808,641292.37,664323.152,658083.83,693597.104,377.1609,22.12,C21H20N4O3,1.02,0.623,1/1,679127.5486,5.7899690918592555,675161.2527999999,4.550209922816967,0.9941597188802361,0.9746663910590551
785,786,2610549.974,3236026.076,2789106.722,2769200.866,3155610.975,2890914.816,2641590.527,2507051.513,2518981.508,2513679.104,392.2588,28.63,C26H33NO2,0.22,0.353,1/4,2912098.9226,9.257433437950253,2614443.4936,6.284171298277198,0.8977866353749256,4.080848342613298
786,787,16598.944,17603.544,16874.836,16546.573,16958.926,15355.383,16153.022,14368.14,18419.608,13902.889,469.2562,18.39,C28H36O6,1.18,0.168,1/1,16916.5646,2.4962016370453832,15639.8084,11.395573545803517,0.9245262717230424,0.7834968404432563
787,788,424062.058,440087.658,437754.758,440112.999,440003.766,485964.006,437738.708,463516.894,479023.388,478249.98,311.1388,6.79,C18H18N2O3,1.02,0.756,1/1,436404.2478,1.5975900919049812,468898.5952,4.103757622228888,1.0744592830244215,1.0533914539455114
788,789,272644.036,347845.748,332063.321,315977.202,326505.898,344126.439,346547.6,347573.662,332048.377,338090.443,205.0974,0.58,C11H12N2O2,1.05,0.425,1/1,319007.24100000004,8.889969914447015,341677.3042,1.9083751706572907,1.0710644157447196,1.0200613483283043
789,790,127479.979,133479.514,147579.166,129569.602,132369.525,143085.255,154705.506,153246.26,151143.382,152527.248,462.1587,14.49,C26H24ClN3O3,1.16,0.003,1/1,134095.55719999998,5.888683966216524,150941.5302,3.031574035302334,1.1256266303802647,0.9703677848105731
790,791,1080324.211,1049974.998,1263200.79,1072493.117,1075829.407,1075895.74,1294888.614,1083380.786,1053423.311,1085357.879,338.0864,15.49,C14H10F3N5O2,0.97,0.717,1/1,1108364.5046,7.880344407331819,1118589.266,8.883193093074516,1.009225089181009,1.0404382362690816
791,792,107608.922,97290.529,110432.302,93016.489,103772.068,69791.192,82735.176,70332.517,71335.21,76344.063,263.0818,10.4,C16H10N2O2,0.84,0.098,1/1,102424.062,7.035145363574495,74107.63160000001,7.391079021079489,0.7235373227045028,0.8613539556005986
792,793,417573.952,355761.273,431823.074,357669.235,450818.212,32739.032,34550.849,30434.009,30754.713,30684.046,263.0819,20.88,C16H10N2O2,0.25,0.172,1/4,402729.1492,10.834616912461192,31832.529799999997,5.586018844527259,0.07904203076244573,0.3161681230497829
793,794,618757.038,611598.069,609086.853,603873.089,599471.925,586760.948,597257.849,599192.724,596134.371,609304.756,444.1012,24.49,C17H11F6N7O,0.95,0.164,1/1,608557.3948000001,1.213231692329943,597730.1296,1.3467449928959527,0.9822083088751908,1.0339034830265168
794,795,1383298.208,1280003.324,1363689.091,1384264.523,1392695.158,1715404.587,1594867.546,1664366.073,1729572.261,1739781.491,448.1449,5.85,C23H21N5O3S,1.25,0.0,1/1,1360790.0607999999,3.409519274483079,1688798.3916000002,3.5515407855863685,1.2410425680263761,0.992834054421101
795,796,742643.028,718942.745,759527.166,691561.359,674920.836,255637.315,312029.982,308888.353,307389.382,321062.323,472.2297,16.46,C22H29N7O5,0.42,0.001,1/2,717519.0268000001,4.871111743823307,301001.471,8.607399859559148,0.41950312083347807,0.9988169543654241
796,797,316122.546,301817.443,300569.918,306591.574,366039.755,304873.632,376042.654,316435.683,332784.15,326654.714,227.1139,10.77,C9H14N4O3,1.0,0.968,1/1,318228.2472,8.615729079791535,331358.1666,8.188659122300471,1.0412594404033158,1.0412594404033158
797,798,527991.832,533075.381,527960.561,532487.471,603465.45,561245.468,516664.112,548628.486,544070.834,540356.117,237.1025,21.92,C15H12N2O,0.95,0.386,1/1,544996.1390000001,6.013654627687813,542193.0034,3.0067006506621294,0.9948565954886517,1.0472174689354228
798,799,2302423.342,2451573.778,2528275.022,2548793.834,2520410.817,2562374.834,2059076.89,1634724.68,1305973.067,1301963.684,566.2939,7.54,C34H36FN5O2,0.71,0.121,1/1,2470295.3586,4.076674940391793,1772822.6309999998,30.429355412256715,0.7176561397114548,1.0107832953682463
799,800,1580010.258,1506279.313,1509778.056,1538078.984,1548661.302,1462363.875,1556529.778,1554039.198,1608540.532,1681517.641,513.2059,8.51,C28H25FN6O3,0.99,0.826,1/1,1536561.5826,1.9715341982974661,1572598.2048,5.11778481584907,1.023452767925528,1.0337906746722505
800,801,678158.198,622573.53,734835.863,637435.876,720942.156,723363.469,767350.317,704170.009,675076.176,707494.979,385.2121,20.96,C23H24N6,1.11,0.147,1/1,678789.1246,7.2878562132495075,715490.99,4.727678418754439,1.054069613183075,0.9496122641288962
801,802,271018.382,214694.587,208075.821,202544.493,199252.812,141836.634,147432.037,164930.395,204976.176,236395.445,315.1343,9.92,C17H18N2O4,0.77,0.383,1/1,219117.21899999998,13.50839038865989,179114.13739999998,22.582898691173213,0.8174352441010124,1.061604213118198
802,803,289766.307,258859.481,274539.419,272166.829,269255.537,288291.874,264907.024,252586.294,240415.087,241325.667,434.219,5.96,C24H27N5O3,1.02,0.464,1/1,272917.5146,4.088868090738333,257505.1892,7.719728722529625,0.943527532769053,0.9250269929108362
803,804,2335941.027,2112443.879,2036935.007,2125536.997,2447794.532,1980595.288,1876476.838,1499466.031,1314428.713,1363406.051,283.1809,9.6,C18H22N2O,0.77,0.018,1/1,2211730.2884,7.798343795953426,1606874.5842,18.89379006569939,0.7265237504896846,0.9435373382982918
804,805,100857.86,116170.197,103847.845,102898.795,102732.494,99375.434,100392.032,97480.388,99514.46,97964.578,486.1712,4.06,C24H25ClFN5O3,0.95,0.253,1/1,105301.4382,5.861000568141201,98945.37840000002,1.2074911978191107,0.9396393828170907,0.989094087175885
805,806,1731081.172,2035774.062,2049848.08,2044475.618,2297634.126,2252273.059,2338419.412,2036210.922,2159097.593,2163753.022,408.136,19.65,C22H21N3O3S,1.07,0.5,1/1,2031762.6116,9.892820274937819,2189950.8016,5.166252871715368,1.0778576144165917,1.0073435648753193
806,807,1477289.826,1690110.224,1435281.537,1438494.749,1696635.016,1558093.474,1320510.743,1395158.061,1404228.656,1422866.837,408.1384,28.39,C22H21N3O3S,0.95,0.367,1/1,1547562.2703999998,8.668388552263409,1420171.5542000001,6.081938950463947,0.9176829788134646,0.9659820829615418
807,808,496482.741,484819.888,514615.115,507867.716,525041.186,377230.924,410148.18,447716.052,573283.128,583393.334,393.2272,8.96,C23H28N4O2,0.87,0.223,1/1,505765.3291999999,3.09350758038912,478354.32359999995,19.794014863108433,0.9458029168520554,1.087129789485121
808,809,600414.553,581985.762,693108.869,590369.039,678980.535,598942.868,623552.964,618206.85,629166.905,636337.81,397.1758,10.07,C23H20N6O,1.01,0.813,1/1,628971.7516,8.385786510539873,621241.4794000001,2.2799735042501887,0.9877096671188565,0.9779303634840164
809,810,1126577.649,1206025.244,1112104.098,1117122.391,3134.513,1150412.721,1162062.658,1183430.584,1242840.947,1276139.845,397.1779,3.87,C23H20N6O,1.15,0.082,1/1,912992.7790000001,55.866762435224935,1202977.3509999998,4.507486222929362,1.3176197870016229,1.1457563365231505
810,811,1507704.958,1509882.197,1516383.711,1775166.228,1490002.767,1452830.495,1509987.18,1552969.783,1552679.052,1572878.743,353.1138,25.81,C19H16N2O5,0.99,0.861,1/1,1559827.9722000002,7.7427424212885025,1528269.0506,3.1416944263136086,0.9797676909489647,0.9896643342918835
811,812,4304907.928,4183944.06,4156843.405,4047279.062,4692234.902,3213332.242,3873304.986,4003852.186,3932800.142,4030939.571,466.246,9.29,C25H31N5O4,0.91,0.156,1/1,4277041.8714,5.8342510567034624,3810845.8254,8.913112633861783,0.8910003549141313,0.979121269136408
812,813,3771806.446,3394981.748,3350291.789,3401906.741,3799358.126,3217963.042,3281381.425,3223396.774,3303258.947,3406541.812,371.1609,9.39,C21H26N2S2,0.88,0.014,1/1,3543668.97,6.262894684740495,3286508.4,2.3270732624494963,0.9274309840515379,1.0538988455131113
813,814,316531.356,316617.056,308698.286,304890.235,300312.604,264488.062,272875.286,269619.068,262114.968,249826.308,487.187,8.42,C24H25F3N6S,0.94,0.255,1/1,309409.9074,2.3213518136305256,263784.73840000003,3.3630733905828403,0.8525413443176643,0.9069588769336855
814,815,56976.971,59568.144,59728.44,59955.237,68777.141,68184.596,65617.88,59118.188,67442.708,59973.319,487.1904,19.48,C24H25F3N6S,1.09,0.262,1/1,61001.18659999999,7.396337069454978,64067.33820000001,6.622351368775456,1.0502638025733095,0.9635447730030362
815,816,13106.542,13619.391,12060.784,13094.982,14235.882,12488.447,13557.062,12623.215,13443.396,13624.612,454.2239,10.78,C27H27N5O2,1.01,0.85,1/1,13223.516199999998,6.054259335611461,13147.3464,4.152394386413587,0.9942398225367624,0.9843958638977846
816,817,3430.804,3240.253,3466.465,2985.531,3127.317,2865.175,3247.517,3113.823,3020.222,2502.292,369.0734,24.29,C19H16N2O2S2,0.95,0.424,1/1,3250.0739999999996,6.242242668118703,2949.8057999999996,9.706497084671778,0.907611888221622,0.9553809349701284
817,818,1478207.108,1468125.117,1506920.257,1490068.569,1500075.68,1735461.716,1496521.11,1532660.336,1572535.277,1595260.239,218.0816,6.54,C12H11NO3,1.05,0.185,1/1,1488679.3462,1.0603445210812124,1586487.7356,5.7646369847174155,1.0657014485017646,1.0149537604778711
818,819,516519.591,495017.72,489717.037,497660.445,580084.588,500873.647,576360.745,508049.826,519319.574,533832.521,380.1434,10.59,C21H21N3O2S,1.05,0.441,1/1,515799.8762,7.237418598464698,527687.2626,5.670550416026236,1.0230465088273708,0.9743300084070198
819,820,130935.38,156226.876,131076.646,129404.074,148792.059,126503.653,131721.727,126961.939,125110.24,124943.271,446.1356,30.08,C24H19N3O6,0.92,0.155,1/1,139287.007,8.881448440618724,127048.166,2.1674738211618343,0.9121322134518979,0.991448058099889
820,821,353446.079,333173.422,372714.446,328518.728,329802.1,320778.124,346466.288,319172.326,336412.121,358518.049,486.2621,16.36,C27H31N7O2,1.0,0.997,1/1,343530.9550000001,5.582479100796232,336269.38159999996,5.001144835420029,0.9788619532117561,0.9788619532117561
821,822,140766.48,144067.219,159920.22,140207.024,142677.491,139576.097,158792.26,146039.067,145054.298,144674.123,380.1974,16.03,C22H25N3O3,0.98,0.745,1/1,145527.6868,5.62858933315528,146827.16900000002,4.865516436865917,1.0089294499800985,1.0295198469184679
822,823,245782.026,244465.037,287801.794,240340.829,272495.059,233585.007,261577.612,240367.102,243405.132,252502.564,394.2114,12.1,C19H23N9O,1.02,0.596,1/1,258176.94900000002,8.084043784791593,246287.48339999997,4.434500154685928,0.9539483844469785,0.9352435141637044
823,824,267527.277,344708.77,272333.587,271816.873,345465.507,342244.76,273143.917,277162.583,274905.722,275614.133,451.0038,31.42,C18H12Cl2N4O4S,0.98,0.855,1/1,300370.40280000004,13.604567975102174,288614.223,10.399737747089114,0.9608610579124608,0.9804704672576131
824,825,441433.681,410767.164,406816.348,398761.266,382692.928,402772.372,374361.529,401367.778,426507.402,444001.539,510.2624,7.51,C26H35N7O2S,0.96,0.613,1/1,408094.2774,5.273555047980992,409802.124,6.485221761364457,1.004184931508672,1.0460259703215333
825,826,30949.783,29032.094,29277.554,28847.8,34010.875,34734.514,33361.718,27298.47,32821.439,28001.673,510.2628,19.61,C26H35N7O2S,0.99,0.893,1/1,30423.6212,7.140689607184737,31243.562800000003,10.763525262239346,1.0269508220145733,1.0373240626409832
826,827,54547.78,54949.494,55691.089,53857.33,54224.484,47055.164,48832.805,50451.086,48607.018,50480.354,499.2258,8.77,C28H30N6OS,0.81,0.067,1/1,54654.03540000001,1.2916245455978845,49085.28539999999,2.92146045695676,0.8981090790598782,1.1087766408146644
827,828,61496.727,59627.243,57538.316,58208.095,67111.07,53505.019,65923.708,53665.608,54642.85,54439.733,499.2258,10.91,C28H30N6OS,0.87,0.154,1/1,60796.2902,6.319626219870679,56435.3836,9.438077258978653,0.9282701858015672,1.0669772250592726
828,829,844445.398,903409.32,826085.103,823266.909,907980.026,846817.212,780030.514,764213.964,762476.053,756905.865,452.1686,28.82,C24H20F3N5O,0.91,0.127,1/1,861037.3512,4.831492319866297,782088.7216,4.7552017732239955,0.9083098665929279,0.998142710541679
829,830,181288.945,177155.11,199748.554,176700.611,175971.654,170445.887,206712.371,183213.412,184978.078,190250.388,431.0498,13.39,C18H15ClN6OS2,0.95,0.44,1/1,182172.9748,5.5116433445615165,187120.0272,7.026790644198452,1.0271557974251184,1.0812166288685459
830,831,552734.697,508220.163,563713.323,501143.472,497544.266,491798.116,549043.015,472996.476,475938.347,479039.615,378.136,13.68,C15H19N7O3S,0.53,0.312,1/2,524671.1842,5.929872122657834,493763.11380000005,6.424813175107581,0.9410905890569776,1.7756426208622218
831,832,310923.561,324745.945,328088.217,325099.15,318113.177,370845.34,308944.623,304753.878,285835.89,254166.286,392.2339,7.05,C24H29N3O2,1.0,0.931,1/1,321394.01000000007,2.145375662902428,304909.20340000006,14.013150394397393,0.9487084199235698,0.9487084199235698
832,833,802377.595,778775.543,799313.406,786984.994,803484.576,946437.169,807833.667,815707.674,843688.73,850772.198,310.1254,7.73,C19H19NOS,1.06,0.204,1/1,794187.2227999999,1.3637122212457389,852887.8876,6.4892735263243795,1.0739128798786817,1.0131253583761148
833,834,10743.915,10807.572,10511.252,11985.222,9962.377,10357.938,10187.271,10744.078,10478.534,10699.245,242.1175,25.26,C15H15NO2,0.99,0.853,1/1,10802.0676,6.854480493472316,10493.4132,2.2221859806687485,0.9714263591536865,0.9812387466198853
