rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SB2.mzML:area,datafile:SA1.mzML:area,datafile:SB1.mzML:area,datafile:SB3.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SA5.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
30.5541,30.3763,30.8599,439.22398,3876000.0,3321000.0,3583000.0,3774000.0,3335000.0,3417000.0,3386000.0,3462000.0,3328000.0,3321000.0,30.56,726.0,0.99,1/1,3531800.0,6.065825281177864,3428800.0,5.677293578036085,0.9708364007021916,0.9806428289921127
9.4386,9.1629,9.7399,376.16296,6658000.0,4978000.0,6728000.0,5237000.0,4755000.0,6705000.0,5547000.0,6539000.0,5016000.0,7592000.0,9.44,727.0,0.86,1/1,6844400.0,6.198278278360307,5106600.0,5.869241793989701,0.7460990006428613,0.8675569774916991
28.0614,27.8707,28.3598,383.17628,5951000.0,4922000.0,5498000.0,5560000.0,5039000.0,5265000.0,5158000.0,5258000.0,5086000.0,5870000.0,28.06,728.0,0.95,1/1,5568400.0,5.892880312370923,5153000.0,4.718932845913319,0.9254004741038718,0.974105762214602
18.2176,17.9203,18.52,533.22829,4777000.0,5573000.0,4221000.0,5178000.0,5820000.0,4677000.0,6054000.0,4712000.0,6521000.0,4824000.0,18.22,729.0,1.27,1/1,4642200.0,5.218148023547015,5829200.0,8.658213254801389,1.2556977295247942,0.9887383697045623
13.2882,12.9902,13.5896,524.33636,4820000.0,4772000.0,4745000.0,4045000.0,4299000.0,5574000.0,4183000.0,4643000.0,4173000.0,4502000.0,13.29,730.0,0.92,1/1,4856800.0,8.612194475546211,4294400.0,6.560239230535117,0.8842035908417065,0.9610908596105505
4.8974,4.677,5.1989,313.17426,291400.0,272200.0,271800.0,279700.0,277600.0,274200.0,298800.0,276700.0,290900.0,272400.0,4.9,731.0,0.95,1/1,277300.0,2.9243613318014123,283840.0,3.7994598585460464,1.0235845654525784,1.0774574373185035
0.5815,0.5568,0.6934,407.22226,1646000.0,372600.0,1232000.0,357800.0,362300.0,1572000.0,364600.0,1520000.0,400200.0,1560000.0,0.58,732.0,0.26,1/4,1506000.0,10.61088146371218,371500.0,4.5539009868479825,0.24667994687915007,0.9487690264582694
12.2971,12.0301,12.6299,278.19105,5957000.0,3163000.0,5943000.0,3273000.0,2947000.0,6750000.0,2881000.0,5782000.0,2897000.0,9058.0,12.33,733.0,0.55,1/2,4888211.6,56.32855114230557,3032200.0,5.7947269916186945,0.6203086625791732,1.1278339319621329
14.5801,14.3775,14.7987,416.27963,243600.0,279300.0,259900.0,232600.0,227000.0,288000.0,212100.0,244800.0,213900.0,238200.0,14.58,734.0,0.92,1/1,254900.0,7.917487193474275,232980.0,11.718349308947895,0.9140054923499411,0.9934842308151534
0.5841,0.5559,0.676,368.17407,469800.0,477900.0,178200.0,444800.0,467700.0,463900.0,475000.0,408400.0,488600.0,409500.0,0.58,735.0,1.26,1/1,385960.0,31.017183515443815,470800.0,3.474776582196875,1.2198155249248628,0.9681075594641768
5.9489,5.8399,6.0984,422.17646,352800.0,329700.0,389400.0,377600.0,320900.0,350000.0,290300.0,354400.0,309500.0,358300.0,5.95,736.0,0.92,1/1,360980.0,4.478985116412002,325600.0,10.008939990812742,0.9019890298631503,0.9804228585469025
0.5806,0.5572,0.689,316.17738,631500.0,592900.0,591800.0,575200.0,583000.0,615100.0,575700.0,585500.0,595600.0,588300.0,0.58,737.0,1.0,1/1,602440.0,3.324883283839407,584480.0,1.6230063980977543,0.9701879025297125,0.9701879025297125
3.7287,3.6584,3.8182,256.09729,189900.0,181200.0,167800.0,180000.0,195100.0,169700.0,202700.0,169600.0,192800.0,169600.0,3.73,738.0,1.09,1/1,173320.0,5.367255099542492,190360.0,5.065543870439856,1.098315255019617,1.0076286743299236
3.288,3.271,3.3338,348.14574,32670.0,32380.0,29920.0,32690.0,31920.0,32520.0,30330.0,28370.0,33160.0,31320.0,3.29,739.0,1.03,1/1,30960.0,5.884628217754761,32096.0,3.3827871990567604,1.0366925064599484,1.0064975790873285
3.2777,2.7102,3.3894,292.11166,495000.0,315500.0,298400.0,368300.0,450400.0,297600.0,358100.0,334700.0,468900.0,367900.0,3.28,740.0,2.31,2/1,358720.0,22.736179716928035,392240.0,16.565127664841008,1.0934433541480821,0.4733521013628061
15.0107,14.7106,15.3088,502.23665,1471000.0,1637000.0,1436000.0,1410000.0,1361000.0,1674000.0,1335000.0,1479000.0,1342000.0,1465000.0,15.01,741.0,0.94,1/1,1505000.0,6.369213543307533,1417000.0,8.922079577013232,0.9415282392026578,1.0016257863858062
10.0626,9.8587,10.2856,367.16699,276800.0,296200.0,281400.0,287000.0,291000.0,318300.0,310300.0,279000.0,303500.0,313700.0,10.07,742.0,1.09,1/1,293840.0,6.928802182764823,297600.0,3.16101414998591,1.0127960794990472,0.9291707151367404
20.5887,20.4244,20.8328,475.11478,53400.0,45990.0,49220.0,45000.0,43140.0,53600.0,38950.0,52880.0,40870.0,52530.0,20.59,743.0,0.91,1/1,52326.0,3.4149736964241484,42790.0,6.7811715730309015,0.8177579023812254,0.8986350575617861
11.0173,10.7228,11.3197,282.16031,1525000.0,2067000.0,1425000.0,1777000.0,1700000.0,1567000.0,1492000.0,1606000.0,1671000.0,1967000.0,11.02,744.0,0.99,1/1,1618000.0,12.75799260028356,1741400.0,12.05082369465739,1.0762669962917182,1.0871383800926446
3.3292,3.0305,3.6286,329.15387,9316000.0,7930000.0,8573000.0,7814000.0,8780000.0,8467000.0,7847000.0,8113000.0,7786000.0,8181000.0,3.33,745.0,0.96,1/1,8530000.0,5.620184178996145,8031400.0,5.2537687328539375,0.9415474794841735,0.9807786244626807
22.6002,22.3003,22.8999,415.2125,2263000.0,1914000.0,2298000.0,2135000.0,2010000.0,2229000.0,2124000.0,2245000.0,2080000.0,2567000.0,22.6,746.0,0.9,1/1,2320400.0,6.042946930617479,2052600.0,4.469339835874553,0.8845888639889674,0.9828765155432971
11.5606,11.3027,11.8596,415.21264,774800.0,889500.0,787200.0,739000.0,786800.0,889500.0,802000.0,775600.0,786100.0,900100.0,11.56,747.0,0.93,1/1,825440.0,7.707050910981731,800680.0,6.869271345745218,0.9700038767202946,1.0430149212046178
23.3506,23.0501,23.6499,371.10655,932200.0,922500.0,980900.0,903800.0,927100.0,936500.0,917600.0,939900.0,907800.0,963200.0,23.35,748.0,0.95,1/1,950540.0,2.1870485205720267,915760.0,1.0696645648197127,0.963410272055884,1.014116075848299
26.9589,26.858,27.0814,847.44682,141200.0,141500.0,121700.0,136800.0,140400.0,116700.0,147300.0,121100.0,141800.0,122400.0,26.96,749.0,1.11,1/1,124620.0,7.64918822902554,141560.0,2.6669359680919937,1.1359332370406034,1.0233632766131562
5.2005,4.9004,5.4121,296.18401,898000.0,782400.0,820600.0,787700.0,778000.0,800400.0,781800.0,796600.0,761500.0,794200.0,5.2,750.0,0.93,1/1,821960.0,5.324819671485748,778280.0,1.284479814940466,0.9468587279186335,1.0181276644286381
3.5161,3.4531,3.58,304.20603,1064000.0,960800.0,946000.0,957400.0,1078000.0,927800.0,1095000.0,921900.0,1031000.0,934300.0,3.28,751.0,0.91,1/1,958800.0,6.204082805988026,1024440.0,6.25699937167983,1.0684605757196495,1.1741325007908237
27.6034,27.4362,27.7959,379.16481,452300.0,427600.0,425700.0,504900.0,423900.0,395800.0,419700.0,396700.0,414100.0,485100.0,27.6,752.0,1.03,1/1,431120.0,8.850836263471736,438040.0,8.609177875202324,1.016051215438857,0.9864574907173369
16.0108,15.7478,16.2384,390.15625,24670.0,25260.0,26830.0,28370.0,29840.0,31620.0,32120.0,26730.0,30990.0,27590.0,16.01,753.0,1.14,1/1,27488.0,9.280783333766252,29316.0,9.07080518246348,1.066501746216531,0.9355278475583605
3.2736,2.9702,3.3891,245.13991,1681000.0,1456000.0,1628000.0,1438000.0,1774000.0,1485000.0,1487000.0,1482000.0,1496000.0,1451000.0,3.27,754.0,0.84,1/1,1545400.0,6.6139533141251,1530200.0,9.036453491943885,0.9901643587420732,1.1787670937405634
4.6603,4.5257,4.9114,245.13984,1328000.0,1285000.0,1103000.0,1231000.0,1322000.0,1123000.0,1398000.0,1151000.0,1331000.0,1160000.0,4.66,755.0,1.11,1/1,1173000.0,7.6344127082513324,1313400.0,4.6837722254395135,1.1196930946291561,1.0087325176839244
0.5832,0.5559,0.696,200.11077,791700.0,754900.0,675900.0,771500.0,698900.0,733100.0,764400.0,706600.0,742000.0,750700.0,0.58,756.0,0.98,1/1,731600.0,5.999659307349179,746340.0,3.849568815508262,1.0201476216511756,1.0409669608685466
27.8634,27.6942,28.1095,461.16134,809800.0,697800.0,722400.0,796600.0,688800.0,705000.0,677500.0,703800.0,671600.0,825900.0,27.86,757.0,0.89,1/1,753380.0,7.908867146461107,706460.0,7.27507652805324,0.9377206721707505,1.0536187327761242
3.264,2.9602,3.3602,359.24524,301800.0,335100.0,294900.0,351500.0,397100.0,276300.0,374500.0,233100.0,378900.0,273800.0,3.26,758.0,1.75,2/1,275980.0,9.702780377995571,367420.0,6.612127582052028,1.331328357127328,0.760759061215616
0.5829,0.5589,0.6325,302.17538,354700.0,323800.0,270000.0,324000.0,325400.0,334300.0,332900.0,338000.0,336600.0,324500.0,0.58,759.0,1.01,1/1,324300.0,9.944651209384139,328540.0,1.7807481787862647,1.0130743139068763,1.003043875155323
0.5821,0.5559,0.6545,328.1584,732400.0,705700.0,636400.0,728600.0,734500.0,748100.0,703600.0,706700.0,738200.0,695500.0,0.58,760.0,0.97,1/1,703820.0,6.111378286335821,722120.0,2.2611345213053817,1.0260009661561194,1.057732954800123
3.9209,3.6432,4.1227,475.24643,1094000.0,1031000.0,995400.0,994300.0,1040000.0,997800.0,1116000.0,989600.0,1095000.0,983200.0,3.92,761.0,1.07,1/1,1012000.0,4.563784146113715,1055260.0,4.69201982371499,1.0427470355731225,0.974529939787965
8.4185,8.1238,8.6874,485.18949,995600.0,905500.0,1054000.0,859300.0,888600.0,970300.0,834200.0,972800.0,877500.0,975900.0,8.42,762.0,0.92,1/1,993720.0,3.5367906789334005,873020.0,3.1437247358829885,0.8785372137020488,0.9549317540239661
8.1864,8.0036,8.3952,527.31367,139100.0,127000.0,144900.0,138700.0,128300.0,140300.0,132400.0,143300.0,128700.0,139200.0,8.19,763.0,0.91,1/1,141360.0,1.8444379254281593,131020.0,3.6169147646363933,0.9268534238822863,1.0185202460244904
9.7586,9.5686,9.9913,527.31363,72950.0,71030.0,72280.0,69930.0,76530.0,70310.0,77930.0,71940.0,77780.0,79940.0,9.76,764.0,1.06,1/1,73484.0,5.086018086491797,74640.0,5.166002898089912,1.0157313156605519,0.9582370902458036
4.1064,3.9636,4.3222,507.2351,308300.0,251300.0,290500.0,241600.0,226500.0,312900.0,261400.0,300300.0,258100.0,309300.0,4.11,765.0,0.98,1/1,304260.0,2.9460673737247185,247780.0,5.691204523438352,0.8143692894235194,0.8309890708403259
4.4838,4.3346,4.6935,334.0652,256400.0,239400.0,247100.0,250600.0,250700.0,220400.0,256800.0,224900.0,264700.0,243600.0,4.48,766.0,1.02,1/1,238480.0,6.403932716570808,252440.0,3.6830426140467596,1.0585374035558537,1.0377817681920134
4.0976,3.9704,4.2668,310.14152,1560000.0,1376000.0,1366000.0,1348000.0,1428000.0,1363000.0,1505000.0,1364000.0,1466000.0,1340000.0,4.1,767.0,0.97,1/1,1398600.0,6.49541847619383,1424600.0,4.49731244653546,1.0185900185900185,1.0500928026701222
10.5123,10.2111,10.8095,441.27632,143900.0,318600.0,124700.0,234300.0,282300.0,172900.0,276800.0,150300.0,277600.0,198400.0,10.51,768.0,1.47,1/1,158040.0,17.955958489922732,277920.0,10.761601984529571,1.7585421412300684,1.1962871709048084
4.0717,3.781,4.2486,400.14688,1162000.0,249500.0,1171000.0,235800.0,235800.0,1016000.0,262100.0,1037000.0,264900.0,1032000.0,4.08,769.0,0.23,1/4,1083600.0,7.026578315498355,249620.0,5.562653645553546,0.23036175710594314,1.0015728569823614
6.1611,6.0174,6.2897,258.03383,147400.0,145500.0,147800.0,174700.0,148300.0,147400.0,158900.0,145200.0,158600.0,152000.0,6.16,770.0,1.09,1/1,147960.0,1.6758016232895325,157200.0,7.303064956013315,1.0624493106244932,0.9747241381876084
0.5821,0.5585,0.6252,338.08704,186500.0,177100.0,149300.0,173700.0,173500.0,184300.0,175000.0,178800.0,190500.0,176600.0,0.58,771.0,0.99,1/1,175100.0,8.548333989769453,177960.0,4.020722506398021,1.0163335237007425,1.0265995188896389
15.32,15.0405,15.6387,312.17109,198600.0,207600.0,198700.0,181600.0,185900.0,230900.0,160100.0,202000.0,183500.0,203600.0,15.34,772.0,2.02,2/1,206760.0,6.609125728906607,183740.0,9.177678322964233,0.8886631843683498,0.43993226948928205
0.5853,0.5589,0.6168,229.13379,135200.0,130400.0,84220.0,122600.0,119400.0,131000.0,128400.0,115700.0,134200.0,119800.0,0.58,773.0,1.12,1/1,117184.0,17.1264306257127,127000.0,4.6994089169690625,1.083765701802294,0.9676479480377623
0.585,0.5585,0.6342,296.13988,362100.0,324700.0,224200.0,300600.0,314100.0,340000.0,311500.0,338300.0,334400.0,330800.0,0.59,774.0,1.02,1/1,319080.0,17.02011993961295,317060.0,4.080873514716219,0.9936692992353015,0.9741855874855896
18.4824,18.1804,18.7788,374.21264,2572000.0,2730000.0,2437000.0,2425000.0,2511000.0,2556000.0,2407000.0,2524000.0,2973000.0,2541000.0,18.48,775.0,1.08,1/1,2526000.0,2.0916329264794995,2609200.0,9.218177417642554,1.0329374505146476,0.9564235652913403
5.9331,5.6503,6.2293,352.05812,1095000.0,1190000.0,1187000.0,1334000.0,1159000.0,1116000.0,1167000.0,1086000.0,1169000.0,1142000.0,5.93,776.0,1.06,1/1,1125200.0,3.6195468208059447,1203800.0,6.12059414094623,1.069854248133665,1.0092964605034576
20.8164,20.5107,21.11,312.12373,2978000.0,3319000.0,2764000.0,3384000.0,2758000.0,3592000.0,2734000.0,3141000.0,2737000.0,3671000.0,20.81,777.0,0.92,1/1,3229200.0,12.133765552753824,2986400.0,11.19101486324555,0.9248110987241422,1.0052294551349372
0.5896,0.5589,0.7329,398.17275,454300.0,23290.0,366700.0,17250.0,135000.0,449600.0,11580.0,430000.0,122200.0,423200.0,0.58,778.0,1.01,1/1,424760.0,8.231948951987542,61864.0,98.97417778875179,0.1456445993031359,0.14420257356746127
0.5827,0.5329,0.6905,261.1352,502400.0,470800.0,153000.0,434300.0,464200.0,458800.0,494000.0,431800.0,493500.0,441400.0,0.58,779.0,1.17,1/1,397480.0,35.0520387042129,471360.0,5.226623638627815,1.1858709872194828,1.0135649463414385
5.2466,4.9507,5.5492,309.16039,3967000.0,3703000.0,3442000.0,3647000.0,3609000.0,3731000.0,3087000.0,3739000.0,3363000.0,3432000.0,5.25,780.0,1.14,1/1,3662200.0,6.181879750938695,3481800.0,7.355838902297205,0.9507399923543225,0.8339824494336163
7.0344,6.8768,7.215,365.19642,462700.0,486100.0,463900.0,549900.0,489300.0,465300.0,509800.0,465200.0,498300.0,463700.0,7.03,781.0,1.07,1/1,464160.0,0.23580917429355616,506680.0,5.1024482755006435,1.0916063426404687,1.0201928435892231
18.1657,17.8718,18.4689,434.17203,2009000.0,2163000.0,2019000.0,1862000.0,1993000.0,1963000.0,2118000.0,1955000.0,2400000.0,1930000.0,18.17,782.0,0.98,1/1,1975200.0,1.9045739197329252,2107200.0,9.554141128164307,1.0668286755771568,1.0886006893644458
26.9788,26.8422,27.2769,478.09701,314800.0,218000.0,218000.0,217900.0,218400.0,215700.0,236500.0,215400.0,226200.0,223800.0,26.98,783.0,0.93,1/1,237540.0,18.237393029545956,223400.0,3.635579238087059,0.9404731834638377,1.0112614875955244
3.903,3.768,4.0494,609.2981,229900.0,233000.0,235500.0,241000.0,233400.0,248500.0,218500.0,228800.0,231700.0,233400.0,3.9,784.0,1.04,1/1,235220.0,3.3560546423082545,231520.0,3.5166218351432055,0.9842700450641952,0.9464135048694184
22.1214,21.8185,22.4199,377.16116,653800.0,636000.0,653700.0,715500.0,645400.0,655400.0,553500.0,651300.0,632800.0,745400.0,22.12,785.0,1.02,1/1,671920.0,6.117192495817921,636640.0,9.031126706056382,0.9474937492558638,0.9289154404469253
28.6194,28.2999,28.767,392.25862,3203000.0,1951000.0,2584000.0,2739000.0,359200.0,2746000.0,40950.0,2768000.0,75250.0,3132000.0,28.63,786.0,0.22,1/4,2886600.0,9.258960463109078,1033080.0,119.62099650164552,0.35788817293701936,1.6267644224409972
18.3882,18.0967,18.6356,469.24923,18980.0,19710.0,7973.0,16680.0,16440.0,18500.0,13820.0,19460.0,20850.0,18430.0,18.39,787.0,1.18,1/1,16668.6,29.26844273939525,17500.0,16.021669000170377,1.0498782141271614,0.889727300107764
6.791,6.4953,7.0887,311.13923,438800.0,436700.0,423400.0,485700.0,464000.0,436800.0,417900.0,437800.0,475300.0,438000.0,6.79,788.0,1.02,1/1,434960.0,1.4947085865234029,455920.0,6.147934475169455,1.0481883391576237,1.0276356266251212
0.5832,0.5568,0.6425,205.09751,340000.0,333000.0,282600.0,343400.0,340700.0,327900.0,337500.0,309100.0,334900.0,313900.0,0.58,789.0,1.05,1/1,314700.0,6.882961124794436,337900.0,1.2491216093758675,1.0737210041309184,1.0225914325056364
14.488,14.1906,14.7892,462.1583,130700.0,152500.0,121600.0,141000.0,150300.0,145100.0,148200.0,127500.0,149100.0,131000.0,14.49,790.0,1.16,1/1,131180.0,6.5946318872436755,148220.0,2.9320723415341963,1.1298978502820551,0.9740498709328063
15.4879,15.1931,15.7896,338.08601,1045000.0,1287000.0,1074000.0,1069000.0,1077000.0,1256000.0,1079000.0,1065000.0,1045000.0,1069000.0,15.49,791.0,0.97,1/1,1101800.0,7.8871408454393634,1111400.0,8.91576913888851,1.0087130150662553,1.0399103248105726
10.3946,10.2435,10.5706,263.08212,97180.0,82430.0,107200.0,69220.0,71430.0,110300.0,77310.0,92400.0,71520.0,103400.0,10.4,792.0,0.84,1/1,102096.0,7.151413113500653,74382.0,7.267754839808374,0.7285496003761166,0.8673209528287102
20.9087,20.5822,21.1798,263.08216,343100.0,33150.0,401600.0,30730.0,28670.0,419800.0,29410.0,345000.0,29630.0,435000.0,20.88,793.0,0.25,1/4,388900.0,10.959343506898229,30318.0,5.7612253282917285,0.07795834404731293,0.3118333761892517
24.4935,24.2639,24.7717,444.10083,611000.0,597000.0,618100.0,586400.0,599000.0,607900.0,608600.0,603600.0,595300.0,598600.0,24.49,794.0,0.95,1/1,607840.0,1.2162356434467916,597260.0,1.3328202122859814,0.982594103711503,1.0343095828542137
5.8478,5.6204,6.1481,448.14428,1279000.0,1591000.0,1382000.0,1713000.0,1663000.0,1363000.0,1731000.0,1379000.0,1725000.0,1390000.0,5.85,795.0,1.25,1/1,1358600.0,3.3539257334948447,1684600.0,3.4891099806141126,1.239952892683645,0.9919623141469159
16.4614,16.1607,16.7591,472.22968,711200.0,310900.0,717600.0,255200.0,308500.0,754700.0,298500.0,685800.0,303400.0,671300.0,16.46,796.0,0.42,1/2,708120.0,4.5338492139618385,295300.0,7.761883523152441,0.4170197141727391,0.9929040813636645
10.7751,10.5012,11.0606,227.11383,311400.0,373600.0,316100.0,304600.0,316200.0,303300.0,325600.0,307600.0,330300.0,367000.0,10.77,797.0,1.0,1/1,321080.0,8.129036004309203,330060.0,7.952727201060365,1.027968107636726,1.027968107636726
21.9161,21.6212,22.2199,237.10263,530300.0,518500.0,540500.0,577300.0,555900.0,524200.0,539800.0,529100.0,547700.0,600900.0,21.92,798.0,0.95,1/1,545000.0,5.836045116988441,547840.0,3.9344157992500817,1.0052110091743118,1.0581168517624335
7.5431,7.2593,7.8397,566.29283,2454000.0,2056000.0,2306000.0,2559000.0,1626000.0,2528000.0,1254000.0,2549000.0,1283000.0,2518000.0,7.54,799.0,0.71,1/1,2471000.0,3.998905488315864,1755600.0,31.553299553477427,0.7104815864022663,1.0006782907074174
8.5136,8.2924,8.8088,513.2052,1502000.0,1554000.0,1580000.0,1462000.0,1551000.0,1509000.0,1677000.0,1538000.0,1605000.0,1543000.0,8.51,800.0,0.99,1/1,1534400.0,2.0248486333186264,1569800.0,5.0315608164451335,1.0230709071949948,1.0334049567626211
20.9627,20.6605,21.259,385.21167,620500.0,764800.0,675700.0,720900.0,700300.0,732600.0,704100.0,635200.0,673600.0,720900.0,20.96,801.0,1.11,1/1,676980.0,7.37086302870291,712740.0,4.725843631177522,1.0528228308074095,0.9484890367634319
9.9164,9.6953,10.14,315.1344,213500.0,146600.0,269600.0,141500.0,164200.0,205900.0,235100.0,200400.0,203800.0,197900.0,9.92,802.0,0.77,1/1,217460.0,13.683153714275525,178240.0,22.50190380015668,0.8196449921824703,1.0644740158213901
5.9598,5.833,6.1288,434.21854,259100.0,265100.0,289400.0,286400.0,252100.0,275300.0,241900.0,270600.0,244400.0,268100.0,5.96,803.0,1.02,1/1,272500.0,4.086350171291484,257980.0,7.0840031067758495,0.9467155963302752,0.9281525454218384
9.5551,9.0755,9.6734,283.18065,41200.0,1885000.0,365200.0,1890000.0,1531000.0,1026000.0,1412000.0,1036000.0,1355000.0,1564000.0,9.6,804.0,0.77,1/1,806480.0,74.7860873585334,1614600.0,15.923073931536974,2.0020335284197994,2.600043543402337
4.0556,3.9936,4.1667,486.17138,106600.0,97280.0,96980.0,93540.0,91810.0,95880.0,96450.0,95590.0,93200.0,96010.0,4.06,805.0,0.95,1/1,98212.0,4.8038985815832005,94456.0,2.446987442813696,0.9617562008715839,1.0123749482858777
19.657,19.3512,19.9497,408.13651,1926000.0,2273000.0,1607000.0,2183000.0,1987000.0,1948000.0,2125000.0,1938000.0,2124000.0,2198000.0,19.65,806.0,1.07,1/1,1923400.0,10.916283997338997,2138400.0,4.871940341698659,1.1117812207549131,1.0390478698644048
28.3915,28.1136,28.6893,408.13885,1692000.0,1332000.0,1479000.0,1593000.0,1394000.0,1437000.0,1425000.0,1440000.0,1406000.0,1698000.0,28.39,807.0,0.95,1/1,1549200.0,8.658701128419608,1430000.0,6.82221505238144,0.9230570617092693,0.9716390123255466
8.9608,8.8388,9.1695,393.22753,465700.0,112400.0,484400.0,284700.0,358900.0,495600.0,563900.0,478600.0,527300.0,494600.0,8.96,808.0,0.87,1/1,483780.0,2.5544822612843534,369440.0,49.92852733362734,0.7636529000785481,0.8777619541132737
10.0756,9.8895,10.3054,397.17565,580200.0,621700.0,598000.0,595700.0,615800.0,691000.0,633700.0,588100.0,627100.0,676900.0,10.07,809.0,1.01,1/1,626840.0,8.415256574634407,618800.0,2.3445263197572253,0.9871737604492374,0.9773997628210271
3.8689,3.7709,4.0004,397.17782,1196000.0,1156000.0,1121000.0,1147000.0,1183000.0,1107000.0,1266000.0,1113000.0,1244000.0,1072000.0,3.87,810.0,1.15,1/1,1121800.0,4.056422248730052,1199200.0,4.436651361959449,1.0689962560171153,0.9295619617540134
25.8048,25.5985,26.11,353.11407,1509000.0,1511000.0,1507000.0,1453000.0,1553000.0,1517000.0,1574000.0,1774000.0,1552000.0,1490000.0,25.81,811.0,0.99,1/1,1559400.0,7.718824828662957,1528600.0,3.142376206990087,0.9802488136462743,0.9901503168144185
9.2444,8.9902,9.5883,466.24617,4139000.0,3868000.0,5437.0,3216000.0,4016000.0,4147000.0,4014000.0,5771.0,3922000.0,4682000.0,9.29,812.0,0.91,1/1,2595841.6,91.48366289528941,3807200.0,8.83683616853143,1.466653435248129,1.6117070717012407
9.3887,9.1005,9.6895,371.16048,3416000.0,3261000.0,3781000.0,3208000.0,3197000.0,3364000.0,3359000.0,3398000.0,3269000.0,3797000.0,9.39,813.0,0.88,1/1,3551200.0,6.137523356888173,3258800.0,1.9737654855421383,0.9176616355034918,1.0427973130721497
8.4201,8.1641,8.6721,487.18778,316300.0,273000.0,316800.0,264900.0,270600.0,308300.0,249800.0,303500.0,262200.0,299600.0,8.42,814.0,0.94,1/1,308900.0,2.4717113111397087,264100.0,3.4402510620219187,0.854969245710586,0.9095417507559426
