,Compound Name,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_1_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_2_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_3_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_4_Retention Time,/home/zzy/peak-output/tof/SampleA_3-20170326-960MIX_SampleA_4_Retention Time,/home/zzy/peak-output/tof/SampleA_4-20170326-960MIX_SampleA_5_Retention Time,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_1_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_2_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_3_Area,/home/zzy/peak-output/tof/20170326-960MIX_SampleB_4_Area,/home/zzy/peak-output/tof/SampleA_3-20170326-960MIX_SampleA_4_Area,/home/zzy/peak-output/tof/SampleA_4-20170326-960MIX_SampleA_5_Area,Compound formula,mz,rt,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
809,810,18.073,18.055,18.232,18.304,18.356,18.439,18.079,18.11,5059.601,4575.53,4578.748,5087.964,5393.272,5716.118,4529.593,4137.147,C24H26FNO4,412.1958,18.03,1.12,0.221,1/1,4575.46775,8.261089822114338,5194.0255,9.313936958417392,1.1351900578908025,1.0135625516882165
810,811,32.47,32.48,32.485,32.466,32.482,32.465,32.461,32.491,712.724,776.724,819.219,847.89,796.317,794.198,772.597,842.525,C24H26FNO4,412.1911,32.63,1.15,0.202,1/1,776.1425,6.834495525843753,814.406,3.0737455182380145,1.0492995809403556,0.912434418209005
811,812,5.341,5.348,5.275,5.282,5.271,5.227,5.319,5.314,1561.475,1438.799,1600.792,1196.554,1095.667,1408.853,1354.43,1256.847,C16H25NO4,296.1837,5.31,1.34,0.025,1/1,1402.8877499999999,9.213038043358248,1325.4665,16.992397575353127,0.9448129403083034,0.7050842838121667
812,813,4.614,4.665,4.954,4.983,5.058,5.209,4.707,4.771,629.01,711.273,716.461,674.042,520.196,586.481,604.436,566.821,C22H22N2O4,379.166,4.7,0.96,0.344,1/1,627.885,9.745781094520103,624.2950000000001,14.097063852774086,0.9942823924763294,1.0357108254961764
813,814,7.874,7.846,7.641,7.614,7.591,7.564,7.776,7.745,245.08,263.331,358.2,338.985,400.175,412.263,286.962,278.672,C22H22N2O4,379.1652,7.85,1.4,0.004,1/1,268.51125,6.865572867895662,377.40574999999995,9.151246365876844,1.4055491157260633,1.0039636540900454
814,815,9.627,9.6,9.513,9.522,9.511,9.475,9.579,9.587,304.229,294.827,279.97,316.562,313.328,298.419,277.426,232.623,C22H22N2O4,379.1615,9.66,1.37,0.006,1/1,277.27625,11.458674291696564,302.06975,5.53456867878037,1.0894180442789456,0.7951956527583544
815,816,25.548,25.586,25.614,25.612,25.629,25.6,25.597,25.581,313.563,275.549,215.578,236.923,308.567,293.56,170.549,161.775,C22H22N2O4,379.1651,25.56,1.08,0.838,1/1,230.35899999999998,32.91386767258023,263.657,16.873221963247907,1.1445482920137697,1.0597669370497866
816,817,8.968,8.951,9.117,9.133,9.222,9.256,9.003,9.024,151.638,165.684,215.742,189.856,147.565,175.711,189.995,179.091,C15H9FN2O3,285.07,9.1,1.05,0.473,1/1,171.602,9.681100867055227,182.2185,15.603995752770228,1.061866994557173,1.0113018995782599
817,818,14.012,13.985,13.73,13.653,13.571,13.486,13.951,13.874,9131.247,8892.105,10453.317,11049.255,10476.346,10991.326,9595.832,10125.154,C20H25NO2S2,376.14,13.73,1.17,0.018,1/1,9436.0845,5.769541861545005,10742.561,2.994654935627112,1.1384553624970186,0.9730387713649732
818,819,11.043,11.026,10.91,10.881,10.829,10.764,11.009,10.964,272.198,222.73,336.281,294.093,397.792,406.789,294.327,291.106,C9H14N4O3,227.1142,10.72,1.18,0.169,1/1,270.09024999999997,12.235922687428166,358.73875,14.853020028043515,1.328218067849543,1.125608532075884
819,820,26.649,26.658,26.73,26.744,26.757,26.774,26.641,26.685,99.152,110.145,122.255,118.377,122.088,113.72,100.214,101.147,C25H25N5O4,460.192,26.63,1.2,0.028,1/1,102.66449999999999,4.92201344784687,119.11000000000001,3.370423218185916,1.160186822124493,0.966822351770411
820,821,3.252,3.259,3.256,3.258,3.261,3.236,3.249,3.267,3923.361,3827.842,3540.68,3998.4,3841.197,3552.504,3757.789,3748.471,C10H17NOS,200.1103,3.39,0.98,0.834,1/1,3814.36575,2.1193186455290944,3733.1952499999998,6.023721637532718,0.9787197910950202,0.9986936643826737
821,822,3.362,3.401,3.423,3.422,3.422,3.035,3.401,3.385,112.718,131.025,108.268,153.566,85.675,2.129,120.265,108.76,C12H11NO,186.0886,3.19,0.95,0.789,1/1,118.192,8.288578527440825,87.40950000000001,72.61888048358146,0.7395551306348993,0.7784790848788414
822,823,9.095,9.1,9.4,9.447,9.522,9.582,9.163,9.232,521.141,559.677,640.412,717.861,883.272,895.159,662.664,577.463,C15H21N3O2S,308.1404,9.21,1.29,0.005,1/1,580.2362499999999,10.300783117879856,784.176,15.995973456148004,1.3514770923050743,1.047656660701608
823,824,3.508,3.537,3.574,3.576,3.616,3.627,3.542,3.536,44.83,45.336,51.178,56.093,61.452,74.214,71.674,54.401,C6H8N2,109.0754,3.48,1.18,0.135,1/1,54.06025,23.194264876732444,60.73425,16.329655225671065,1.1234548489879348,0.9520803804982498
824,825,5.065,5.057,4.946,4.914,4.671,4.874,4.731,4.732,32.226,30.839,156.392,179.266,12.646,94.294,50.713,53.354,C6H8N2,109.0755,4.86,1.76,0.028,2/1,41.783,28.477476474501906,110.6495,67.37426507535567,2.648194241677237,1.5046558191347938
825,826,27.774,27.74,27.1,27.768,27.752,27.751,27.71,27.773,2.541,3.006,0.23,2.758,3.356,1.913,1.006,1.639,C21H43N5O7,478.3273,27.91,1.04,0.881,1/1,2.048,43.799109371193815,2.06425,65.81492791825671,1.0079345703125,0.9691678560697115
826,827,4.829,4.857,5.189,5.234,5.313,5.406,4.923,4.977,730.74,739.159,844.467,890.48,912.02,878.136,618.818,607.094,C16H20N6O,313.1733,5.01,1.2,0.166,1/1,673.9527499999999,10.487239585687554,881.27575,3.2059025722847876,1.307622455728536,1.0896853797737802
827,828,12.639,12.594,12.293,12.213,12.124,12.035,12.504,12.448,4314.308,3749.878,18363.289,17367.475,17850.617,17863.604,4211.307,4257.587,C16H20N6O,313.174,12.26,4.57,0.0,4/1,4133.2699999999995,6.267247413032508,17861.246249999997,2.276447982272113,4.321335468043461,0.9455876297688098
828,829,32.273,32.284,32.267,32.268,32.274,32.276,32.271,32.272,853.769,777.874,823.304,687.692,659.567,704.765,710.259,705.315,C16H20N6O,313.1772,32.37,0.97,0.774,1/1,761.80425,9.146013700405312,718.832,10.029867107239847,0.9435914803573228,0.9727747220178585
829,830,26.496,26.539,26.917,26.99,26.528,26.605,26.674,26.738,437.553,440.817,530.009,501.149,144.69,147.472,464.739,475.965,C19H20FNO3,330.1487,26.76,1.27,0.026,1/1,454.76849999999996,4.093617437491693,330.83,64.58238296328709,0.7274690309465146,0.5728102605878068
830,831,30.063,30.09,30.092,30.096,30.098,30.112,30.084,30.072,352.279,317.298,437.862,431.917,414.828,404.329,375.951,389.781,C24H32O7,433.222,29.95,1.13,0.126,1/1,358.82725,8.840553248439726,422.234,3.652268411337975,1.1767055038322758,1.0413323042763503
831,832,29.474,29.503,29.489,29.505,29.517,29.502,29.479,29.483,267.666,296.68,304.25,303.117,332.307,316.219,290.187,264.97,C13H15NO3,234.1125,29.47,1.18,0.064,1/1,279.87575000000004,5.6868350701735775,313.97325,4.326461221815321,1.1218308481531536,0.9507041086043675
832,833,30.501,30.516,30.517,30.519,30.501,30.523,30.503,30.52,100.488,90.638,93.296,107.187,109.619,98.842,89.906,90.297,C13H15NO3,234.1125,30.43,1.17,0.038,1/1,92.83225000000002,5.507340551585594,102.23599999999999,7.3731278837734076,1.1012983095853002,0.9412806064831626
833,834,31.343,31.353,31.358,31.371,31.372,31.362,31.347,31.347,4828.359,4871.251,4768.848,6139.202,6093.534,6087.368,5123.569,4638.53,C12H13NO3,220.0984,31.18,1.25,0.011,1/1,4865.42725,4.102535057094957,5772.237999999999,11.595607380524003,1.1863784418932581,0.9491027535146065
834,835,3.368,3.374,3.349,3.376,3.392,3.401,3.404,3.382,76.292,69.194,37.441,54.605,53.413,49.051,85.705,84.953,C8H11NO2,154.0855,3.4,1.83,0.128,2/1,79.036,9.905645681447979,48.6275,16.10296072682996,0.6152576041297636,0.33620634105451563
835,836,31.743,31.776,31.744,31.74,31.74,31.737,31.748,31.762,91.85,114.235,15.227,15.038,16.458,12.632,103.401,109.383,C8H11NO2,154.086,31.63,0.21,0.037,1/4,104.71724999999999,9.220039213205988,14.83875,10.784091903857847,0.141703014546314,0.6747762597443524
836,837,31.77,31.792,31.76,31.774,31.773,31.749,31.773,31.801,79.005,113.475,15.227,15.209,16.458,12.632,101.229,106.137,C8H11NO2,154.0859,31.89,0.14,0.0,1/4,99.9615,14.855331317690906,14.881499999999999,10.815969601573872,0.14887231584159902,1.06337368458285
837,838,11.083,11.058,10.936,10.891,10.842,10.81,11.037,11.003,6210.805,5153.014,7038.397,7407.139,8209.285,7219.741,6096.643,6160.098,C12H11N5,226.1114,10.84,1.15,0.078,1/1,5905.139999999999,8.527954623534605,7468.6404999999995,6.911608219524832,1.2647694212160931,1.0997994967096463
838,839,3.347,3.342,3.332,3.332,3.34,3.322,3.338,3.328,131.207,111.356,103.326,135.94,147.351,145.185,131.402,116.397,C8H13NO2,156.1015,3.36,1.18,0.074,1/1,122.59049999999999,8.378031589301212,132.95049999999998,15.314073067560022,1.0845089953952385,0.9190754198264733
839,840,10.632,10.707,11.144,11.219,11.301,11.412,10.811,10.902,205.438,224.557,255.811,255.182,265.619,246.46,200.314,206.59,C15H12O2,225.0915,11.03,1.08,0.176,1/1,209.22475,5.056398233344951,255.76800000000003,3.0621969820108963,1.2224557563099014,1.1319034780647235
840,841,25.937,25.935,25.923,25.929,25.938,25.929,25.911,25.914,278.198,175.836,380.108,419.375,367.771,350.547,192.33,196.011,C13H16N4O6,325.1131,25.71,1.94,0.015,2/1,210.59375,21.80280558685267,379.45025,7.707819926424925,1.8018115447395755,0.9287688374946266
841,842,2.094,2.156,2.079,2.067,2.035,2.043,2.118,2.103,2998.337,3077.627,2921.092,3173.023,3237.457,3235.194,2944.316,3212.195,C15H24N2O2,265.1912,2.24,1.2,0.113,1/1,3058.1187499999996,3.8061729389292367,3141.6915,4.776603716690664,1.0273281572208406,0.8561067976840339
842,843,1.519,1.518,1.519,1.567,1.511,1.546,1.539,1.546,2269.393,2502.044,1717.951,1712.306,1769.198,1576.578,2190.61,2060.412,C15H24N2O,249.1963,1.42,0.96,0.596,1/1,2255.61475,8.224567231325482,1694.0082499999999,4.862070636721925,0.7510184307847781,0.7823108654008106
843,844,18.856,18.854,19.101,19.142,19.157,19.249,18.942,18.975,546.42,606.535,792.188,827.488,796.424,786.869,571.914,680.726,C15H24N2O,249.196,19.17,1.5,0.034,1/1,601.39875,9.700975183443251,800.74225,2.2796339419038025,1.3314664355388168,0.8876442903592112
844,845,10.286,10.292,10.281,10.281,10.313,10.305,10.281,10.278,1203.598,1267.768,1479.323,1470.825,1607.051,1648.976,1316.209,1313.926,C21H24N4O2S,397.1736,10.12,1.25,0.069,1/1,1275.37525,4.139928159248981,1551.5437500000003,5.801324955063435,1.2165390146939108,0.9732312117551286
845,846,13.076,13.047,12.751,12.699,12.623,12.522,12.987,12.933,6230.466,6561.52,1990.189,2061.663,1854.667,1698.248,6608.643,7185.722,C26H24N8O2,481.2147,12.76,0.28,0.0,1/4,6646.587750000001,5.970919962795793,1901.19175,8.427942305293753,0.2860402693096168,1.0215723903914884
846,847,29.649,29.632,29.607,29.625,30.038,29.59,29.681,29.604,32.899,20.451,12.286,9.316,34.552,6.816,20.743,20.852,C18H10F3NO3S2,410.0126,29.58,0.37,0.01,1/2,23.736250000000002,25.744780728603367,15.7425,80.91115188952647,0.6632260782558322,1.792502914204952
847,848,30.173,30.064,30.064,30.093,30.071,30.089,30.069,30.053,10.356,30.897,38.774,22.925,34.779,21.931,37.959,54.362,C18H10F3NO3S2,410.0126,30.22,0.69,0.011,1/1,33.3935,54.604656991223344,29.60225,28.554852599985292,0.8864674262955365,1.284735400428314
848,849,18.472,18.468,18.528,18.55,18.588,18.633,18.485,18.491,3869.469,4048.398,6602.048,7292.634,7762.142,7195.087,4747.992,5162.246,C22H22F3N3O3,434.1698,18.48,1.39,0.021,1/1,4457.02625,13.550079639783283,7212.97775,6.607723912150963,1.6183386288110824,1.1642723948281168
849,850,8.452,8.439,8.649,8.717,8.778,8.835,8.496,8.536,836.14,819.77,794.699,877.698,949.032,1000.461,770.411,727.07,C21H24FN5O5S,478.1589,8.61,1.11,0.301,1/1,788.34775,6.277842940465537,905.4725000000001,9.87028274346889,1.1485699045884257,1.0347476617913745
850,851,15.252,15.221,14.928,14.84,14.734,14.674,15.119,15.044,9167.36,9158.865,9908.477,9817.653,9457.807,9558.529,8629.456,8870.326,C27H31FN6OS,507.2315,14.76,1.06,0.154,1/1,8956.50175,2.881348114359809,9685.6165,2.19138288688261,1.0814061974587346,1.0201945259044665
851,852,4.128,4.131,4.212,4.214,4.233,4.245,4.122,4.138,1125.889,1039.859,1450.851,1485.451,1548.593,1468.209,1109.462,1030.186,C15H15N7O,310.141,4.22,1.4,0.003,1/1,1076.349,4.4920558608868655,1488.276,2.86372744449481,1.3827076533726517,0.9876483238376084
852,853,14.556,14.565,14.36,14.456,14.686,14.153,14.551,14.572,918.797,949.614,11035.899,11537.649,10272.334,1406.737,1156.51,1184.75,C30H22N4O2,471.1799,14.46,7.96,0.0,16/1,1052.41775,13.071071146590302,8563.15475,56.04506033441571,8.136649871213212,1.0221921948760317
853,854,27.81,27.853,27.848,27.847,27.837,27.862,27.855,27.867,585.645,464.712,618.717,708.466,719.18,725.682,516.129,476.015,C25H27N3O2S,434.1953,27.98,1.24,0.075,1/1,510.62524999999994,10.70512260849557,693.01125,7.220018661620517,1.3571817100701544,1.0945013790888343
854,855,5.813,5.805,5.71,5.669,5.661,5.623,5.732,5.724,342.83,380.935,424.378,364.005,416.665,445.416,370.489,362.96,C14H16ClN5O2S,354.0787,5.55,1.12,0.325,1/1,364.3035,4.419827940812841,412.616,8.388005003742457,1.132616074234807,1.0112643519953632
855,856,7.339,7.301,7.143,7.107,7.088,7.058,7.249,7.226,393.581,430.847,494.432,309.993,566.92,610.701,413.89,423.885,C27H27N7O2S,514.2009,7.03,1.19,0.324,1/1,415.55075,3.902259023942898,495.51149999999996,26.769811638196046,1.1924211423033166,1.0020345733641316
856,857,8.676,8.689,8.774,8.805,8.856,8.894,8.706,8.726,858.827,921.928,1168.216,1310.21,1297.727,1339.606,919.695,945.744,C27H27N7O2S,514.2063,8.55,1.26,0.032,1/1,911.5485000000001,4.06692010972178,1278.93975,5.932628778435062,1.4030408146138136,1.113524456042709
857,858,4.425,4.447,4.393,4.398,4.354,4.35,4.422,4.394,177.958,199.811,340.886,347.713,390.159,357.995,250.014,287.067,C10H7NO2,174.0574,4.42,1.55,0.005,1/1,228.7125,21.524157511734877,359.18825000000004,6.072528293300292,1.5704793135486692,1.01321246035398
858,859,13.573,13.577,13.446,13.399,13.322,13.298,13.532,13.487,86.923,83.474,94.392,93.853,101.396,90.414,87.735,82.175,C10H7NO2,174.0528,13.44,1.1,0.072,1/1,85.07675,3.1440013676796177,95.01375,4.846920377151229,1.1168004184456974,1.0152731076779067
859,860,4.346,4.323,4.254,4.23,4.192,4.153,4.318,4.317,349.074,344.967,270.287,241.592,250.425,238.419,275.188,257.917,C20H20N4O3,365.1583,4.11,0.89,0.466,1/1,306.7865,15.326660401944736,250.18075000000002,5.729623373348005,0.8154881326264357,0.9162788007038604
860,861,4.774,4.768,4.898,4.893,4.944,4.972,4.781,4.785,1476.796,1394.938,1540.325,1588.003,1595.801,1555.625,1511.715,1355.844,C28H31N5O,454.2623,4.94,1.05,0.553,1/1,1434.8232500000001,5.010064889866352,1569.9385,1.6760161295774536,1.0941685674524717,1.0420653023356874
861,862,6.239,6.234,6.103,6.058,6.037,6.024,6.166,6.145,156.959,180.532,285.336,250.839,204.583,263.274,212.434,229.266,C27H31FN4O2,463.2551,6.09,1.19,0.104,1/1,194.79774999999998,16.593243017998297,251.00799999999998,13.576937607749132,1.2885569776858306,1.0828209896519585
862,863,10.292,10.283,10.269,10.275,10.304,10.304,10.279,10.283,5229.885,5322.324,6526.729,6668.422,6732.916,6649.977,6033.081,5974.21,C20H21N5O4,396.171,10.28,1.29,0.003,1/1,5639.875,7.489919522700919,6644.5109999999995,1.297263016440369,1.1781308982911853,0.9132797661171979
863,864,9.616,9.596,9.517,9.499,9.493,9.443,9.573,9.568,1612.488,1599.558,1617.18,1717.769,1723.564,1638.275,1367.107,1187.132,C22H20FN3O2,378.1598,9.49,1.34,0.029,1/1,1441.57125,14.129026358940996,1674.1970000000001,3.2491118133595567,1.1613695819752232,0.8666937178919576
864,865,4.02,3.996,4.092,4.076,4.071,4.086,3.964,3.95,2408.524,2374.006,710.488,726.806,704.182,675.497,2761.328,2634.471,C24H18FN3O2,400.1473,4.03,0.35,0.001,1/4,2544.58225,7.270058700417575,704.24325,3.039325676773339,0.27676183389238057,0.7907480968353731
865,866,4.737,4.729,4.688,4.705,4.697,4.729,4.713,4.715,943.695,831.713,1085.693,1066.401,1229.964,1270.324,867.695,959.617,C24H18FN3O2,400.1472,4.7,1.39,0.056,2/1,900.6800000000001,6.77427354672053,1163.0955,8.783503044086771,1.2913526446684724,0.9290306796176061
866,867,27.708,27.703,27.716,27.716,27.728,27.729,27.678,27.69,598.082,595.729,553.537,730.707,775.609,724.031,690.782,615.663,C24H18FN3O2,400.1427,27.55,1.22,0.06,1/1,625.0640000000001,7.152183217189536,695.971,14.034935532128449,1.1134395837866202,0.91265539654641
867,868,21.384,21.363,21.321,21.304,21.313,21.274,21.408,21.352,388.756,434.501,516.525,548.209,507.436,552.207,441.478,465.576,C12H17N3O3S,284.1099,21.19,1.16,0.202,1/1,432.57775,7.421727827284387,531.09425,4.225207860421535,1.2277428739688994,1.058399029283534
868,869,15.094,15.067,14.739,14.654,14.541,14.45,14.947,14.876,866.007,933.539,1221.113,1319.713,1534.181,1226.549,1040.479,1145.61,C31H38N8O3,571.3095,14.93,1.24,0.062,1/1,996.4087499999998,12.313480722504936,1325.3890000000001,11.043259444721087,1.330165958498458,1.0727144826600468
869,870,6.317,6.327,6.302,6.339,6.322,6.357,6.33,6.32,314.551,307.156,462.415,345.874,444.914,431.473,353.512,352.091,C12H7N3O2S,258.033,6.47,1.24,0.057,1/1,331.8275,7.357143329551026,421.169,12.29210643679932,1.269240795292735,1.0235812865263991
870,871,12.614,12.588,12.271,12.194,12.117,12.037,12.519,12.453,75.33,71.071,371.846,406.236,371.32,428.268,52.159,56.697,C7H15N,114.1272,12.27,5.6,0.0,4/1,63.81425,17.44458479772815,394.4175,7.063522877364707,6.180711988309821,1.1036985693410395
871,872,24.47,24.496,24.435,24.431,24.396,24.434,24.446,24.427,1369.43,1345.643,1428.536,1496.985,1292.275,1465.609,1229.083,1354.38,C26H22FN7O3,500.1895,24.3,1.12,0.007,1/1,1324.634,4.865781951564118,1420.8512500000002,6.346016737301728,1.0726368566713524,0.9577114791708503
872,873,28.164,28.167,28.159,28.166,28.173,28.181,28.163,28.165,11461.147,10462.378,12350.356,11787.384,12570.099,11396.817,11498.786,10907.287,C17H18F3N3O3,370.1372,28.2,1.09,0.043,1/1,11082.3995,4.4569412951208145,12026.164,4.4366611074671924,1.0851588593246437,0.9955585865363703
873,874,5.344,5.367,5.23,5.189,5.172,5.155,5.294,5.265,392.072,365.239,481.908,528.19,577.259,557.322,415.117,409.791,C20H21FN6O5,445.1603,5.19,1.23,0.005,1/1,395.55474999999996,5.684048786278774,536.16975,7.722845231941718,1.3554880835080354,1.102022832120354
874,875,5.346,5.352,5.237,5.204,5.192,5.184,5.279,5.264,391.258,370.201,498.828,536.231,574.528,553.119,431.86,417.015,C22H24N2O8,445.1602,5.04,1.22,0.008,1/1,402.58349999999996,6.790907723926633,540.6765,5.9183179907883545,1.3430170387012883,1.1008336382797446
875,876,26.985,26.999,27.003,26.991,27.009,26.983,26.997,26.986,32.379,38.876,39.268,41.677,34.438,28.671,28.832,33.631,C20H22O8,390.1269,26.82,0.96,0.665,1/1,33.4295,12.447540411884962,36.0135,15.95609126168368,1.0772969981603076,1.1221843730836538
876,877,18.896,18.804,18.481,18.559,18.334,18.596,18.747,18.95,9187.928,9103.048,10647.858,10352.097,10512.157,4967.007,9247.3,6868.288,C25H27NO2,374.2115,18.62,1.12,0.037,1/1,8601.641,13.451897374886594,9119.77975,30.386182084664455,1.060237197762613,0.9466403551451902
877,878,5.662,5.65,5.51,5.5,5.512,5.661,5.615,5.619,120.103,135.584,179.671,201.13,172.156,135.91,200.056,226.877,C18H17NO4,312.1239,5.66,1.17,0.28,1/1,170.65500000000003,29.89981100464048,172.21675,15.759163539513557,1.0091515044973776,0.8625226534165621
878,879,21.281,21.273,21.28,21.29,21.29,21.301,21.275,21.28,4519.163,4187.595,5149.977,5344.817,5403.341,5380.497,4740.918,4826.351,C18H17NO4,312.123,21.07,1.12,0.011,1/1,4568.50675,6.239166874702769,5319.658,2.1741224099185663,1.1644194243556718,1.0396602003175641
879,880,16.769,16.766,16.817,16.821,16.818,16.812,16.733,16.773,403.896,377.359,331.102,354.43,407.688,447.971,327.24,336.858,C18H16FN3O,310.1342,16.66,1.14,0.161,1/1,361.33824999999996,9.888114172105952,385.29774999999995,13.667376766729769,1.0663076770864972,0.9353576114793836
880,881,7.61,7.625,7.845,7.883,7.957,8.013,7.657,7.689,7766.618,8789.742,6477.509,7046.187,7526.391,8311.603,8464.28,8986.268,C36H39NO5,566.2917,7.64,0.8,0.036,1/1,8501.726999999999,6.295935154388939,7340.4225,10.578741558139258,0.8634036943317517,1.0792546179146896
881,882,4.439,4.436,4.404,4.385,4.565,4.399,4.406,4.399,11351.446,11717.632,8362.525,8130.937,7241.897,7613.839,11748.838,11276.193,C19H20N2O2,309.1599,4.49,0.66,0.012,1/1,11523.52725,2.121077793690966,7837.2995,6.44964301431989,0.6801128968562989,1.0304740861459074
882,883,32.307,32.283,32.269,32.275,32.274,32.271,32.282,32.273,4.484,5.515,14.754,8.296,12.214,6.702,14.199,14.725,C11H6F3NO2S,274.0156,32.07,0.83,0.482,1/1,9.73075,56.353037420305064,10.491499999999998,34.941608386303066,1.0781799964031547,1.2990120438592225
883,884,27.431,27.435,27.433,27.416,27.423,27.42,27.434,27.429,1332.411,1326.899,1513.163,1470.049,1457.745,1354.272,1292.754,1326.257,C20H16N6S,373.1286,27.24,1.12,0.323,1/1,1319.58025,1.3713614158170409,1448.80725,4.648925443518405,1.0979303835443128,0.9802949853074221
884,885,12.955,12.917,12.739,12.71,12.657,12.6,12.857,12.832,5318.924,5187.089,6255.746,6342.39,6163.545,6929.918,5672.815,5428.402,C24H23N3O5,434.1701,12.85,1.13,0.022,1/1,5401.807499999999,3.810812058433513,6422.8997500000005,5.384023677746812,1.1890278855734866,1.0522370668791918
885,886,31.212,31.218,31.216,31.211,31.19,31.202,31.21,31.202,7585.08,7754.486,8439.719,8098.353,9221.068,8628.263,7698.0,8141.71,C34H34F2N4O6,633.2555,31.02,1.09,0.41,1/1,7794.8189999999995,3.1013774285636657,8596.85075,5.471753925382098,1.1028929279820352,1.011828374295445
886,887,6.726,6.748,7.01,7.069,7.134,7.205,6.807,6.832,541.136,438.198,722.286,755.454,750.044,763.607,516.861,647.283,C9H9N3O2,192.0781,6.96,1.23,0.035,1/1,535.8695,16.104191181432213,747.8477499999999,2.3975230574280006,1.3955781211656941,1.134616358671296
887,888,20.655,20.638,20.547,20.527,20.524,20.533,20.626,20.569,163.459,202.379,300.302,301.178,277.977,297.236,221.567,254.262,C9H9N3O2,192.075,20.46,1.19,0.089,1/1,210.41674999999998,18.026789334644032,294.17325,3.71514690688308,1.3980505354255306,1.17483238271053
888,889,22.512,22.563,22.853,22.917,23.055,23.123,22.66,22.697,1234.82,1277.964,1551.979,1437.715,1665.03,1737.955,1357.685,1357.102,C21H20N4O3,377.1599,22.6,1.2,0.003,1/1,1306.89275,4.6611109693622685,1598.16975,8.229175013159551,1.222877508502515,1.0190645904187625
889,890,28.56,28.628,29.003,29.143,29.235,29.346,28.769,28.805,8085.816,8833.89,9036.252,8687.009,9724.378,8863.848,8365.884,9152.095,C26H33NO2,392.2585,28.8,1.08,0.425,1/1,8609.42125,5.523235585122714,9077.87175,5.000906885223177,1.0544113810205304,0.9763068342782689
