rt,rt_range:min,rt_range:max,mz,datafile:SA4.mzML:area,datafile:SA1.mzML:area,datafile:SA2.mzML:area,datafile:SA3.mzML:area,datafile:SA5.mzML:area,datafile:SB3.mzML:area,datafile:SB4.mzML:area,datafile:SB5.mzML:area,datafile:SB2.mzML:area,datafile:SB1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
4.6603,4.5257,4.8198,245.13983,1134000,1088000,1310000,1123000,1148000,1305000,1317000,1371000,1268000,1213000,4.52,755,1.11,1/1,0.067,1160600,7.44584125644625,1294800,4.53845648113187,1.11562984663105,1.00507193390185,0.0207815263008065
0.5832,0.5559,0.696,200.11077,706600,675900,791700,733100,750700,698900,742000,764400,754900,771500,0.7,756,0.98,1/1,0.587,731600,5.99965930734918,746340,3.84956881550826,1.02014762165118,1.04096696086855,0.547336514037599
27.8634,27.6942,28.1095,461.16134,703800,722400,809800,705000,825900,688800,671600,677500,697800,796600,27.91,757,0.89,1/1,0.124,753380,7.90886714646111,706460,7.27507652805324,0.93772067217075,1.05361873277612,0.219140031349915
3.264,2.9719,3.3602,359.24524,233100,294900,301800,276300,273800,397100,378900,374500,335100,348700,3.27,758,1.75,2/1,0.002,275980,9.70278037799557,366860,6.75472809166172,1.32929922458149,0.759599556903709,0.000528522005746091
0.5829,0.5589,0.6325,302.17538,338000,270000,354700,334300,324500,325400,336600,332900,323800,324000,0.74,759,1.01,1/1,0.84,324300,9.94465120938414,328540,1.78074817878626,1.01307431390688,1.00304387515532,0.779739414381021
0.5821,0.5559,0.6545,328.1584,706700,636400,732400,748100,695500,734500,738200,703600,705700,728600,0.7,760,0.97,1/1,0.527,703820,6.11137828633582,722120,2.26113452130538,1.02600096615612,1.05773295480012,0.399735614286531
3.9209,3.6432,4.0796,475.24643,977600,980100,1088000,991100,979800,1039000,1095000,1116000,1029000,992100,3.78,761,1.07,1/1,0.341,1003320,4.74709278845619,1054220,4.79153168989155,1.05073157118367,0.981992122601561,0.139768459255076
8.4185,8.1238,8.6397,485.18949,972000,1047000,993400,968100,975100,888600,877500,834200,905500,859300,8.34,762,0.92,1/1,0.098,991120,3.3003574643277,873020,3.14372473588299,0.880841875857616,0.957436821584365,0.000263808547350133
8.1864,8.0036,8.389,527.31367,143300,144900,139100,140300,139200,128300,128700,132000,127000,138700,8.09,763,0.91,1/1,0.005,141360,1.84443792542816,130940,3.59940960899959,0.926287492925863,1.01789834387457,0.00252607074196831
9.7586,9.5686,9.9913,527.31363,71940,72280,72950,70310,79940,76530,77780,77930,71030,69930,9.86,764,1.06,1/1,0.189,73484,5.0860180864918,74640,5.16600289808991,1.01573131566055,0.958237090245804,0.643148586684229
4.1064,3.9636,4.2199,507.2351,273000,276500,301200,288100,291300,226500,253200,258700,251300,236300,3.92,765,0.98,1/1,0.412,286020,3.99702078978355,245200,5.44251081993711,0.857282707502972,0.874778272962216,0.000828129270258579
4.4838,4.3346,4.6935,334.0652,224900,247100,256400,220400,243600,250700,264700,256800,239400,250600,4.51,766,1.02,1/1,0.661,238480,6.40393271657081,252440,3.68304261404676,1.05853740355585,1.03778176819201,0.118977280974059
4.0976,3.9704,4.2668,310.14152,1364000,1366000,1560000,1363000,1340000,1428000,1466000,1505000,1376000,1348000,4.2,767,0.97,1/1,0.676,1398600,6.49541847619383,1424600,4.49731244653546,1.01859001859002,1.05009280267012,0.615154616522691
10.5123,10.2493,10.8281,441.27632,150300,125500,143900,172900,198400,228400,268400,254800,282300,225100,10.66,768,1.47,1/1,0.025,158200,17.7900858793673,251800,9.87926625993397,1.59165613147914,1.08275927311506,0.000527191183629447
3.9868,3.477,4.0484,400.14718,384000,445300,469600,406400,449400,113800,148600,9508,128100,12710,4.02,769,0.23,1/4,0,430940,8.07786361615442,82543.6,80.4215489081035,0.191543138255906,0.832796253286547,6.35988638390507E-06
6.1611,6.0174,6.2897,258.03383,145200,147800,147400,147400,152000,148300,158600,158900,145500,174700,6.29,770,1.09,1/1,0.042,147960,1.67580162328953,157200,7.30306495601332,1.06244931062449,0.974724138187608,0.116600211989047
0.5821,0.5585,0.6252,338.08704,178800,149300,186500,184300,176600,173500,190500,175000,177100,173700,0.42,771,0.99,1/1,0.79,175100,8.54833398976945,177960,4.02072250639802,1.01633352370074,1.02659951888964,0.709935080409756
15.32,15.139,15.7787,312.17109,180700,132600,162200,201100,190800,186100,190900,188500,207700,180200,15.48,772,2.02,2/1,0.436,173480,15.5567815876275,190680,5.40762323556339,1.09914687572054,0.544132116693339,0.219795497884858
0.5853,0.5589,0.6168,229.13379,115700,84220,135200,131000,119800,119400,134200,128400,130400,122600,0.43,773,1.12,1/1,0.335,117184,17.1264306257127,127000,4.69940891696906,1.08376570180229,0.967647948037762,0.325138054429073
0.585,0.5585,0.6342,296.13988,338300,224200,362100,340000,330800,314100,334400,311500,324700,300600,0.55,774,1.02,1/1,0.781,319080,17.020119939613,317060,4.08087351471622,0.993669299235302,0.97418558748559,0.9375034833027
18.5299,18.2545,18.8996,374.21259,2547000,2516000,2601000,2577000,2561000,2307000,2652000,3194,2690000,2424000,18.6,775,1.08,1/1,0.213,2560400,1.24662734681491,2015238.8,56.366767259896,0.787079675050773,0.728777476898864,0.314683789328757
5.9331,5.6503,6.1907,352.05812,1086000,1187000,1095000,1116000,1141000,1061000,1155000,1109000,1160000,1323000,5.79,776,1.06,1/1,0.073,1125000,3.61123076724833,1161600,8.49869305037072,1.03253333333333,0.974088050314465,0.465321830626214
20.8164,20.4593,20.9987,312.12373,3080000,2692000,2921000,3527000,3610000,2681000,2673000,2669000,3247000,3318000,20.7,777,0.92,1/1,0.618,3166000,12.4307884739019,2917600,11.4504741076792,0.921541377132028,1.00167540992612,0.31332628460131
0.5896,0.5589,0.7329,398.17275,430000,366700,454300,449600,423200,135000,122200,11580,23290,17250,0.67,778,1.01,1/1,0.897,424760,8.23194895198754,61864,98.9741777887518,0.145644599303136,0.144202573567461,2.94676987887791E-06
0.5827,0.5329,0.6905,261.1352,431800,153000,502400,458800,441400,464200,493500,494000,470800,434300,0.67,779,1.17,1/1,0.409,397480,35.0520387042129,471360,5.22662363862781,1.18587098721948,1.01356494634144,0.276583388768577
5.2851,5.147,5.6001,309.16036,2966000,2880000,18900,2910000,2713000,16350,2473000,2057000,2896000,2900000,5.31,780,1.14,1/1,0.116,2297580,55.5934117157098,2068470,57.9696651292398,0.900282035881232,0.789721084106344,0.777405168762874
7.0344,6.8768,7.215,365.19642,465200,463900,462700,465300,463700,489300,498300,509800,486100,549900,7.11,781,1.07,1/1,0.108,464160,0.235809174293556,506680,5.10244827550064,1.09160634264047,1.02019284358922,0.00627028654578592
18.1657,17.8906,18.49,434.17203,1956000,2020000,2011000,1965000,1931000,1994000,2402000,2120000,2164000,1864000,18.19,782,0.98,1/1,0.761,1976600,1.91067424727632,2108800,9.55036576245775,1.06688252554892,1.08865563831523,0.187107090609124
26.9788,26.8422,27.1798,478.09703,213200,216700,313600,213700,222100,215900,222600,233900,217100,215400,26.88,783,0.93,1/1,0.428,235860,18.4863347858841,220980,3.51656588059407,0.936911727295854,1.00743196483425,0.474011420235587
3.903,3.768,4.0494,609.2981,228800,235500,229900,248500,233400,233400,231700,218500,233000,241000,3.84,784,1.04,1/1,0.493,235220,3.35605464230825,231520,3.51662183514321,0.984270045064195,0.946413504869418,0.486469805137862
22.1214,21.6988,22.349,377.16112,648400,663600,655700,652900,738400,580200,501700,347600,554700,677400,21.99,785,1.02,1/1,0.623,671800,5.60271048227129,532320,22.7959231102761,0.792378684132182,0.776841847188414,0.039637440642791
28.7965,28.5964,29.1953,392.25775,272800,191600,231400,5977,186500,2543000,2549000,2581000,2689000,2895000,28.79,786,0.22,1/4,0.353,177655.4,57.463567340037,2651400,5.59249701570525,14.9243985828745,67.8381753767022,1.36755858291198E-09
18.3888,18.1184,18.7034,469.24921,19460,19000,18980,18500,18430,16440,20390,11900,19710,16680,18.42,787,1.18,1/1,0.168,18874,2.2283089984767,17024,19.7588837465165,0.901981561937056,0.764391154183946,0.257100865895297
6.791,6.4953,7.0607,311.13924,437800,423400,438800,436800,438000,461400,454400,330900,436700,485700,6.75,788,1.02,1/1,0.756,434960,1.4947085865234,433820,13.8673329089974,0.997379069339709,0.977822616999715,0.967429490754593
0.5832,0.5568,0.6425,205.09751,309100,282600,340000,327900,313900,340700,334900,337500,333000,343400,0.56,789,1.05,1/1,0.425,314700,6.88296112479444,337900,1.24912160937587,1.07372100413092,1.02259143250564,0.0466258242298825
14.488,14.2467,14.8349,462.1583,127600,124900,132200,145800,131000,150300,146400,128300,138400,138100,14.67,790,1.16,1/1,0.003,132300,6.10328926324606,140300,6.06536019048523,1.0604686318972,0.914197096463106,0.165792160750575
15.4879,15.1931,15.6499,338.08602,1032000,1043000,1019000,1222000,1038000,1035000,1004000,1040000,1247000,1035000,15.35,791,0.97,1/1,0.717,1070800,7.9378254833581,1072200,9.21057259146823,1.00130743369443,1.03227570483962,0.981420521749887
10.3946,10.2435,10.5706,263.08212,92400,107200,97180,110300,103400,71430,71520,77310,82430,69220,10.43,792,0.84,1/1,0.098,102096,7.15141311350065,74382,7.26775483980837,0.728549600376117,0.86732095282871,0.000134857025898406
20.9087,20.5822,21.1798,263.08216,345000,401600,343100,419800,435000,28670,29630,29410,33150,30730,20.88,793,0.25,1/4,0.172,388900,10.9593435068982,30318,5.76122532829173,0.0779583440473129,0.311833376189252,6.62999819979739E-08
24.4935,24.2639,24.7717,444.10083,603600,618100,611000,607900,598600,599000,595300,608600,597000,586400,24.53,794,0.95,1/1,0.164,607840,1.21623564344679,597260,1.33282021228598,0.982594103711503,1.03430958285421,0.0610844071196761
5.8478,5.6204,6.0977,448.14428,1378000,1382000,1278000,1360000,1386000,1660000,1717000,1711000,1518000,1688000,5.66,795,1.25,1/1,0,1356800,3.3282357123577,1658800,4.93365547544472,1.22258254716981,0.978066037735849,9.02584992961367E-05
16.4614,16.2335,16.91,472.22968,690100,741400,718000,758400,674000,304400,267200,186000,289500,250800,16.61,796,0.42,1/2,0.001,716380,4.87619776883626,259580,17.7096326986064,0.36234959099919,0.862737121426644,1.06583441092939E-07
10.7751,10.6401,11.0606,227.11383,307500,316100,311000,302800,366200,306500,305900,272400,364800,302400,10.94,797,1,1/1,0.968,320720,8.07092570422052,310400,10.8091261391802,0.967822399600898,0.967822399600898,0.6009040597177
21.9161,21.6506,22.25,237.10263,528500,539600,529500,523300,600400,557100,549200,541600,519700,578200,21.95,798,0.95,1/1,0.386,544260,5.86730884150957,549160,3.89640539259139,1.00900305001286,1.06210847369775,0.782854786481968
7.5431,7.3205,7.9198,566.29283,2548000,2292000,2451000,2526000,2518000,1635000,1297000,1281000,2057000,2559000,7.62,799,0.71,1/1,0.121,2467000,4.22829476709697,1765800,30.8353071118852,0.715768139440616,1.00812414005721,0.0222116593278804
8.5136,8.3801,8.9056,513.2052,1528000,1561000,1482000,1494000,1529000,1553000,1610000,1677000,1552000,1460000,8.68,800,0.99,1/1,0.826,1518800,2.06610020355362,1570400,5.11025724255835,1.03397419015012,1.04441837388901,0.217362410076551
20.9627,20.74,21.3102,385.21167,629000,670000,614300,725400,714700,699700,672900,704400,762300,716700,21.04,801,1.11,1/1,0.147,670680,7.39840507162897,711200,4.60306273138071,1.06041629391066,0.955329994514106,0.165972830588189
9.9164,9.6953,10.0791,315.1344,200400,269600,213500,205900,197900,162300,201700,233700,144800,139000,9.78,802,0.77,1/1,0.383,217460,13.6831537142755,176300,22.8993684305236,0.810723811275637,1.05288806659174,0.103815555325458
5.9598,5.833,6.1288,434.21854,270600,289400,259100,275300,268100,252100,244400,241900,265100,286400,5.99,803,1.02,1/1,0.464,272500,4.08635017129148,257980,7.08400310677585,0.946715596330275,0.928152545421838,0.167704842414171
9.5944,9.3405,9.9399,283.1806,2131000,2338000,2130000,2051000,2454000,1498000,1302000,1337000,1885000,1981000,9.64,804,0.77,1/1,0.018,2220800,7.57698684957318,1600600,19.6270225758275,0.720731268011527,0.936014633781204,0.00460010012822244
4.0556,3.9936,4.1667,486.17138,95590,96980,106600,95880,96010,91810,93200,96450,97280,93540,4.03,805,0.95,1/1,0.253,98212,4.8038985815832,94456,2.4469874428137,0.961756200871584,1.01237494828588,0.148575123120617
19.657,19.4405,20.0393,408.13651,1990000,1667000,1980000,1999000,2252000,2017000,2149000,2144000,2310000,2225000,19.74,806,1.07,1/1,0.5,1977600,10.4973950036696,2169000,5.00533187378395,1.09678398058252,1.02503175755376,0.105139286817754
28.5215,28.4309,28.8279,408.13834,3768,241900,261900,218900,2102,234900,234300,227900,187800,3431,28.56,807,0.95,1/1,0.367,145714,90.0566764411723,177666.2,55.9091585999044,1.21928023388281,1.28345287777138,0.675673789287063
8.9608,8.8388,9.1695,393.22752,478600,483400,465700,495600,494600,358900,527300,563900,112400,284700,9.13,808,0.87,1/1,0.223,483580,2.55461825352035,369440,49.9285273336273,0.76396873319823,0.878124980687621,0.204754178842867
10.0756,9.8895,10.3054,397.17565,588100,598000,580200,691000,676900,615800,627100,633700,621700,595700,10.05,809,1.01,1/1,0.813,626840,8.41525657463441,618800,2.34452631975723,0.987173760449237,0.977399762821027,0.750885846044868
3.8689,3.7709,4.0004,397.17782,1113000,1121000,1196000,1107000,1072000,1183000,1244000,1266000,1156000,1147000,3.72,810,1.15,1/1,0.082,1121800,4.05642224873005,1199200,4.43665136195945,1.06899625601712,0.929561961754013,0.0385839688891545
25.8048,25.7002,26.1498,353.11407,1757000,1497000,1493000,1498000,1474000,1537000,1528000,1541000,1491000,1435000,26,811,0.99,1/1,0.861,1543800,7.74563879611398,1506400,2.95670935872163,0.975774063997927,0.985630367674674,0.530611060990619
9.3674,9.2511,9.85,466.24616,4033000,4327000,4166000,4113000,4536000,23760,455900,142400,1516000,47160,9.43,812,0.91,1/1,0.156,4235000,4.71537234920572,437044,143.537416050278,0.103198110979929,0.113404517560362,1.23337934653898E-06
9.3887,9.1005,9.66,371.16047,3356000,3750000,3379000,3326000,3748000,2894000,3253000,3334000,3112000,3119000,9.24,813,0.88,1/1,0.014,3511800,6.18907989869193,3142400,5.32776008498567,0.894811777436073,1.01683156526826,0.0167947637175182
8.4201,8.161,8.6721,487.18777,303500,316800,316300,308100,299100,253500,228800,249900,260300,262000,8.59,814,0.94,1/1,0.255,308760,2.52390763233797,250900,5.30159092138101,0.812605259748672,0.864473680583694,3.08886355272873E-05
19.4798,19.3305,19.6972,487.19099,57220,52190,56310,57080,66340,57790,66220,58640,63820,66430,19.63,815,1.09,1/1,0.262,57828,8.96365045127823,62580,6.59228426085522,1.08217472504669,0.992820848666688,0.14739457765479
10.7763,10.5911,10.9145,454.22374,11650,11170,13390,11550,11780,6347,12100,11830,11620,12200,10.79,816,1.01,1/1,0.85,11908,7.21431730116431,10819.4,23.2037753576393,0.908582465569365,0.899586599573629,0.385768088638232
24.288,24.1996,24.386,369.07365,2755,3066,2879,3087,3053,2930,2880,2058,3057,2727,24.33,817,0.95,1/1,0.424,2968,4.89067013050182,2730.4,14.4310171265957,0.919946091644205,0.9683643069939,0.241390799681922
6.5405,6.3148,6.8,218.08158,1480000,1473000,1458000,1495000,1488000,1518000,1557000,1581000,1487000,1718000,6.5,818,1.05,1/1,0.185,1478800,0.965130571581515,1572200,5.66789247102356,1.06315931836624,1.01253268415833,0.0493637747009537
10.5903,10.2641,10.833,380.14314,493500,503100,491100,487200,511900,505400,517500,531200,571700,490300,10.41,819,1.05,1/1,0.441,497360,2.01481385817672,523220,5.92792257111023,1.05199453112434,1.00189955345175,0.113979782436346
30.0808,29.9488,30.3096,446.13586,129200,130500,155500,131000,148700,125500,124600,123600,129500,124700,30.01,820,0.92,1/1,0.155,138980,8.80230089465173,125580,1.82578027064315,0.903583249388401,0.982155705856958,0.0426824070047721
16.3548,16.0924,16.78,486.26299,282200,325400,321000,312200,300500,318100,340300,360500,346000,319100,16.48,821,1,1/1,0.997,308260,5.64438065419034,336800,5.39686263409778,1.09258418218387,1.09258418218387,0.0349136509780824
16.0252,15.6347,16.2052,380.19689,117100,66920,113100,134900,129100,144400,143900,144000,156400,133500,15.83,822,0.98,1/1,0.745,112224,23.8934225041878,144440,5.61610691760516,1.28706871970345,1.31333542826883,0.0330533821672731
12.103,11.898,12.3102,394.21181,239600,245100,243900,286800,271600,240100,243700,252300,264400,232800,12.03,823,1.02,1/1,0.596,257400,8.0476334001054,246660,4.9254834607809,0.958275058275058,0.939485351250057,0.34657772068357
31.4162,31.3493,31.5175,451.00367,271300,266600,343600,271100,343300,276400,274200,274600,271100,340700,31.38,824,0.98,1/1,0.855,299180,13.5224969525508,287400,10.3885086344792,0.960625710274751,0.980230316606889,0.614563895459584
7.5049,7.2847,7.7207,510.26321,397100,440000,410500,405400,381800,400600,426400,443400,373800,402200,7.52,825,0.96,1/1,0.613,406960,5.26569090410859,409280,6.51221166997007,1.00570080597602,1.04760500622502,0.883187957513104
19.606,19.3826,19.988,510.26323,28260,30590,28270,28980,33800,26460,25160,12490,28050,33150,19.78,826,0.99,1/1,0.893,29980,7.79532596577751,25062,30.5420987588282,0.835957304869913,0.844401318050417,0.206686915858546
8.7447,8.4106,8.9941,499.22664,51820,53680,5592,55210,53650,49810,47340,49010,48060,46220,8.71,827,0.81,1/1,0.067,43990.4,48.8718600785681,48088,2.91598215296062,1.09314759583909,1.34956493313468,0.681840566176465
10.9081,10.553,11.1496,499.22645,56970,58770,58660,55660,65300,51970,52610,51700,62460,51770,10.85,828,0.87,1/1,0.154,59072,6.28347526448616,54102,8.6614713613748,0.915865384615385,1.05271883289125,0.100078818633373
28.86,28.7476,29.1017,452.16806,771100,785100,2698,761300,844800,3057,726700,724900,742900,794400,28.92,829,0.91,1/1,0.127,632999.6,55.8986938992176,598391.4,55.8143511452749,0.945326663713532,1.03882050957531,0.877575520206078
13.3927,13.072,13.6686,431.0493,175700,178200,176300,199100,175400,181800,184000,188800,206100,169400,13.37,830,0.95,1/1,0.44,180940,5.64272473256426,186020,7.15728288223128,1.02807560517299,1.08218484755051,0.517483716818561
13.6668,13.2963,13.9461,378.13625,469800,534300,465100,534500,478900,470600,473300,475600,546700,488500,13.57,831,0.53,1/2,0.312,496520,7.03570450812152,490940,6.5016424660599,0.988761782002739,1.8655882679297,0.798693065749211
7.0494,6.8887,7.2662,392.23448,324100,310400,324000,327800,317900,304200,284200,253000,307700,369700,7.03,832,1,1/1,0.931,320840,2.12933675584334,303760,14.0858515473503,0.946764742550804,0.946764742550804,0.403783949246416
7.7245,7.4901,7.8895,310.12541,777000,796400,770500,791400,792800,769200,748900,689500,780600,923500,7.59,833,1.06,1/1,0.204,785620,1.42892900835476,782340,11.0399985639151,0.995824953539879,0.939457503339509,0.934959678912358
25.2628,25.1585,25.3711,242.11763,11240,10300,10260,9850,9899,10570,10560,10820,9455,10210,25.13,834,0.99,1/1,0.853,10309.8,5.41789614229223,10323,5.14963335858968,1.00128033521504,1.01139427799499,0.970404193082183
26.4515,26.3336,26.5949,242.118,15030,16770,15480,15430,15860,16020,16280,15430,15000,15630,26.45,835,1.05,1/1,0.561,15714,4.19684503573597,15672,3.19467554683844,0.997327224131348,0.949835451553665,0.912490359553657
11.8427,11.5601,12.1041,484.12329,45520,45280,44450,52380,50110,43520,44060,47230,48150,43220,11.81,836,1.01,1/1,0.899,47548,7.34340640992616,45236,5.04819220910474,0.951375452174645,0.941955893242222,0.250415275380487
