rt,rt_range:min,rt_range:max,mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
9.5114,9.2779,9.9547,378.15888,7953,9320,9616,7189,9581,10020,9833,9881,9.51,864,1.34,1/1,0.029,8519.5,13.4417888817978,9828.75,1.8640865023953,1.1536768589706,0.860952879828803,0.064740014502434
4.0611,3.7152,4.1624,400.14599,14610,13420,11820,14130,2453,2827,3688,3013,4.07,865,0.35,1/4,0.001,13495,9.03278976831866,2995.25,17.2681277917656,0.221952575027788,0.634150214365109,3.98861185169029E-06
4.6901,4.5551,4.9541,400.14752,4776,4578,5141,5151,7120,5962,7059,6156,4.68,866,1.39,2/1,0.056,4911.5,5.75413984595516,6574.25,9.13753227674826,1.33854219688486,0.962979997758894,0.00243007647216434
27.6899,27.5302,27.8068,400.14238,3762,3380,3193,3474,4101,4304,4017,4691,27.69,867,1.22,1/1,0.06,3452.25,6.87204602186637,4278.25,7.02122887279207,1.23926424795423,1.0157903671756,0.00500515160268856
21.2955,21.0376,21.5962,284.11071,2469,2582,2302,2753,2989,3148,3152,2933,21.32,868,1.16,1/1,0.202,2526.5,7.51295555280244,3055.5,3.6491694875291,1.2093805660004,1.04256945344862,0.00298235527202778
14.7949,14.303,15.1933,571.30869,5744,5057,4599,6223,8325,7271,6848,6771,14.79,869,1.24,1/1,0.062,5405.75,13.3173640636851,7303.75,9.7954891115452,1.35110761688942,1.08960291684631,0.00962127677962986
6.2946,6.1326,6.4587,258.03276,1968,1887,1782,2006,2728,2435,3058,2559,6.29,870,1.24,1/1,0.057,1910.75,5.1889371826751,2695,10.0243690028028,1.41044092633783,1.13745235994986,0.00158675689619022
12.3167,11.8417,12.7121,114.12696,326.6,367.3,425.4,362.3,2188,2360,2430,2118,12.32,871,5.6,4/1,0,370.4,11.0423696637622,2274,6.39606152893821,6.13930885529158,1.09630515273064,2.57231782376567E-07
24.3856,24.2005,24.7488,500.19048,7487,6620,6931,7763,6967,8665,7782,8706,24.39,872,1.12,1/1,0.007,7200.25,7.20815329716084,8030,10.2985955991416,1.11523905419951,0.995749155535274,0.14009778034421
28.1305,27.935,28.635,370.13689,63280,57810,61560,58560,67710,64470,64720,66660,28.14,873,1.09,1/1,0.043,60302.5,4.24902699196287,65890,2.36592787300348,1.09265785000622,1.00243839450112,0.00978337824589565
5.1958,4.7003,5.5179,445.15957,2537,2163,2419,119.8,3115,3640,3440,2887,5.23,875,1.22,1/1,0.008,1809.7,62.848239877843,3270.5,10.2406174373154,1.8072056141902,1.48131607720508,0.0488449709255259
26.9631,26.8904,27.0923,390.12599,261.1,191.5,199.3,138.4,195.2,258.5,219.4,107.9,26.96,876,0.96,1/1,0.665,197.575,25.4364012626306,195.25,32.6793876418111,0.988232316841705,1.02940866337678,0.956204356724618
18.5336,18.0411,19.0217,374.21155,50240,47240,42480,50720,59050,58650,60370,58640,18.53,877,1.12,1/1,0.037,47670,7.94459603759237,59177.5,1.38162882315806,1.24139920285295,1.10839214540442,0.00101650786967942
5.6043,5.2978,5.8133,312.12443,1028,138.3,715.4,1275,1247,1380,605.7,1318,5.6,878,1.17,1/1,0.28,789.175,62.1695975198987,1137.675,31.5370067336288,1.44160040548674,1.23213709870662,0.295159478712239
21.2544,20.9214,21.5615,312.1229,26030,23110,25270,27230,29390,28700,28750,28720,21.26,879,1.12,1/1,0.011,25410,6.81883722318853,28890,1.15599192156614,1.13695395513577,1.01513745994265,0.00758683234273529
16.7725,16.5404,17.061,310.13373,1884,2285,2242,1932,2408,2167,2561,2174,16.77,880,1.14,1/1,0.161,2085.75,9.92100310128389,2327.5,8.23923046649414,1.11590554956251,0.978864517160094,0.137398911376372
4.4282,4.1353,4.7833,309.15964,62930,62610,62500,60240,39010,43760,41400,45240,4.42,882,0.66,1/1,0.012,62070,1.98736674399477,42352.5,6.45160259253549,0.682334461092315,1.03384009256411,1.19148311837364E-05
32.2606,32.2193,32.3351,274.01596,69.12,49.58,48.15,77.96,45.35,43.6,54.15,88.3,32.26,883,0.83,1/1,0.482,61.2025,24.0312367064773,57.85,35.9866918643687,0.945222825864957,1.13882268176501,0.801312878426372
27.4047,27.2224,27.6946,373.12905,6861,7277,7193,7206,7892,7937,7076,8364,27.4,884,1.12,1/1,0.323,7134.25,2.60531663597045,7817.25,6.88214725264369,1.09573536111014,0.978335143848337,0.0533043293554729
12.7321,12.3156,13.2209,434.1689,31530,28770,28340,31640,36480,36280,37780,34910,12.73,885,1.13,1/1,0.022,30070,5.84878817037156,36362.5,3.23049268288307,1.20926172264716,1.07014311738686,0.00100735191836133
31.1434,31.0882,31.4331,633.25616,43860,42260,42360,44870,52630,43360,46620,47050,31.15,886,1.09,1/1,0.41,43337.5,2.8998563410038,47415,8.11403935592464,1.09408710700894,1.00374963945774,0.0905365643124612
6.8864,6.5212,7.3895,192.07834,3054,2782,3304,3647,4424,4146,4793,3860,6.9,887,1.23,1/1,0.035,3196.75,11.5166597292642,4305.75,9.2473113523242,1.34691483537968,1.0950527116908,0.00642875407649973
20.5669,20.3182,20.8079,192.07356,1503,1329,1265,1641,1889,1959,1812,1777,20.56,888,1.19,1/1,0.089,1434.5,11.8846011439802,1859.25,4.37313668013738,1.29609620076682,1.08915647123262,0.00411466499910584
22.757,22.298,23.2508,377.15929,7613,7329,7229,7765,9220,8476,9034,8373,22.76,889,1.2,1/1,0.003,7484,3.31499289392219,8775.75,4.72634849465718,1.17260154997328,0.977167958311064,0.00175217641527755
28.9109,28.5863,29.3989,392.25847,45060,25060,10900,49960,50470,47400,43280,49170,28.9,890,1.08,1/1,0.425,32745,55.3163379657579,47580,6.57972591150738,1.45304626660559,1.34541320981999,0.157635150714959
2.0108,1.5113,2.2351,248.04992,1347,1061,1092,807.4,1564,879.6,730.4,970.8,2.01,891,1.11,1/1,0.458,1076.85,20.4907259915842,1036.2,35.2782374945422,0.962251009889957,0.866892801702664,0.855271278377529
22.9314,22.8347,23.0625,248.04872,32.66,14.78,32.33,42.18,34,52.22,21.26,32.43,22.93,892,1.17,1/1,0.566,30.4875,37.4725947274364,34.9775,36.6469918574066,1.14727347273473,0.980575617721989,0.61972317644864
18.0837,17.6004,18.5865,494.265,135200,247700,227100,304400,330600,324100,345100,136300,18.09,893,1.04,1/1,0.445,228600,30.7627647516364,284025,34.811643529961,1.24245406824147,1.19466737330911,0.39614962807281
8.0174,7.8502,8.2331,343.11954,1006,969.1,858,1158,1244,1382,1198,1230,8.02,894,1.42,1/1,0.003,997.775,12.4237453795658,1263.5,6.43546938763948,1.26631755656335,0.891772927157291,0.0115756573749974
4.1241,4.0176,4.2675,311.14297,1163,1026,924.3,1070,1370,1386,1378,1267,4.12,895,1.36,1/1,0.006,1045.825,9.47791729094727,1350.25,4.13871967643004,1.29108598474888,0.949327929962413,0.001743542627379
7.0945,6.7657,7.5933,311.1376,4047,3508,1601,3624,5538,4863,5352,4719,7.1,896,1.29,1/1,0.011,3195,34.041305953376,5118,7.61249501356859,1.6018779342723,1.24176584052116,0.0158260563611559
3.5768,3.3408,3.8021,196.09044,14130,13360,14520,13620,14780,16310,16440,15920,3.56,897,1.08,1/1,0.31,13907.5,3.72947114556631,15862.5,4.75798299668825,1.14057163401043,1.05608484630595,0.00526543100699789
31.0085,30.8139,31.064,283.10765,648.1,661.7,614.6,676.7,905.6,778.7,811.3,800.7,31,898,1.46,1/1,0.004,650.275,4.07471291902141,824.075,6.79795610265474,1.26727153896428,0.867994204770058,0.00136934103540914
27.6863,27.5604,27.8643,380.16625,1547,1715,1673,1297,1524,1595,1708,1237,27.68,899,0.93,1/1,0.698,1558,12.0715310232533,1516,13.2480147146262,0.973042362002567,1.04628210968018,0.770462144090161
3.2574,3.2284,3.3437,289.10665,657.4,617.9,607.2,578.7,956.4,1028,1005,911.6,3.26,900,1.48,1/1,0.005,615.3,5.29495378250647,975.25,5.31955186567973,1.58499918738827,1.07094539688396,2.2921840053993E-05
7.4478,7.2542,7.6116,289.10831,567.9,532.6,486.5,587,708.8,749.2,117.4,652.6,7.45,901,1.49,1/1,0.054,543.5,8.12865797007815,557,53.0936508261807,1.02483900643974,0.687811413717948,0.930990170014763
9.576,9.2038,10.0316,289.10728,605.6,389.9,488.3,555.3,926.1,762.4,533.7,381.9,9.58,902,1.38,1/1,0.015,509.775,18.29219456575,651.025,37.0207855399879,1.27708302682556,0.925422483206928,0.31625832916369
14.5564,14.1141,15.049,462.15686,3357,3059,3010,3826,4083,3873,3562,4021,14.56,903,1.17,1/1,0.032,3313,11.3130748578317,3884.75,5.98501492672196,1.17257772411711,1.00220318300608,0.0410673938509216
4.0068,3.6456,4.1765,285.1088,1900,1736,1886,2020,1991,2247,2520,2144,4.01,904,1.22,1/1,0.014,1885.5,6.17374166261936,2225.5,10.0080558352312,1.1803235216123,0.967478296403528,0.0353035843090074
14.9639,14.6961,15.4283,285.10326,7893,7537,7499,7872,8804,8770,9399,8915,14.96,905,1.2,1/1,0.001,7700.25,2.74262901957094,8972,3.24701597039717,1.16515697542288,0.97096414618573,0.000401566208127104
10.6745,10.4984,10.9302,263.08075,3030,2930,3239,3187,3621,3713,3427,3121,10.67,906,1.15,1/1,0.118,3096.5,4.59146698116012,3470.5,7.54140353737713,1.12078152753108,0.974592632635725,0.0458195724211568
4.0485,3.9359,4.2199,444.10446,1425,1203,1190,1306,1645,1610,2132,1542,4.05,907,1.41,1/1,0.03,1281,8.518878807021,1732.25,15.5814166334698,1.35226385636222,0.959052380398735,0.0211181837399678
12.8654,12.4483,13.3669,394.2306,9856,9834,9962,10770,12890,12470,11790,9535,12.87,908,1.18,1/1,0.082,10105.5,4.4184903750923,11671.25,12.8053784282357,1.15494037900153,0.978763033052147,0.0914580091455845
31.5563,31.5059,31.6558,394.23701,3014,2428,3059,3208,221.5,278.5,220.1,240.5,31.56,909,0.1,1/16,0,2927.25,11.7176109239511,240.15,11.3291882807013,0.082039456828081,0.82039456828081,4.36192133749813E-06
13.0045,12.6466,13.3086,451.15013,5683,5487,5445,6052,7978,7278,6345,7115,13.01,910,1.16,1/1,0.193,5666.75,4.88792715739209,7179,9.33677396860065,1.26686372259231,1.09212389878648,0.00587715055067506
3.4898,3.4321,3.6047,472.22956,2333,2144,2187,2065,2718,2560,2773,2425,3.49,911,1.07,1/1,0.433,2182.25,5.15455077143295,2619,6.0224365524442,1.20013747279184,1.12162380634752,0.00406534808160515
18.8825,18.6316,19.3379,373.15786,7467,6930,6755,6735,572.9,2210,77.46,3376,18.85,912,0.55,1/2,0,6971.75,4.89959961895501,1559.09,97.2212295116365,0.223629648223186,0.406599360405793,0.000434445708788519
31.6048,31.5781,31.6632,373.15741,440.3,548.5,432.6,359,363.2,479.2,350.9,625.9,31.61,913,0.9,1/1,0.452,445.1,17.5395358835355,454.8,28.1168386204262,1.02179285553808,1.13532539504231,0.901204469710623
24.3911,24.1875,24.6369,336.13398,2777,2870,3019,2803,3485,1401,3531,3350,24.39,914,1.12,1/1,0.097,2867.25,3.78368508213516,2941.75,35.0143536536004,1.02598308483739,0.916056325747667,0.89032152887488
18.0293,17.6476,18.4093,285.10552,43460,47010,49960,39320,33350,28990,36060,18290,18.04,915,0.72,1/1,0.061,44937.5,10.2186921600491,29172.5,26.7983275618001,0.649179415855355,0.901638077576881,0.0131812168717451
11.3927,11.0334,11.85,237.10229,56340,55940,55850,56080,56400,59900,53680,61280,11.39,916,1.18,1/1,0.183,56052.5,0.38134979087665,57815,5.94608140137393,1.03144373578342,0.874104860833405,0.345592013402835
7.7412,7.3859,8.2442,566.29326,49350,47320,44970,49340,41080,38280,45100,35570,7.75,917,0.79,1/1,0.017,47745,4.36018448039408,40007.5,10.1797204901495,0.837941145669704,1.06068499451861,0.0147964680095869
13.7781,13.2799,14.2579,376.13997,52870,51370,50410,54990,55880,58940,58480,55380,13.77,918,1.26,1/1,0.008,52410,3.80804346635111,57170,3.14805093942123,1.09082236214463,0.865732033448118,0.0121831673654297
6.3621,6.1942,6.608,446.16868,3990,4025,3832,3918,4622,4807,4474,4777,6.37,919,1.32,1/1,0.007,3941.25,2.16619479894158,4670,3.29277428951982,1.1849032667301,0.897653989947044,0.000167264453031359
9.0457,8.5963,9.3466,446.17278,2927,2442,2214,2804,3660,3438,3900,3410,9.04,920,1.27,1/1,0.023,2596.75,12.6255122914853,3602,6.32932969087528,1.38711851352652,1.09221930198939,0.00236925894249275
14.7516,14.5113,15.0688,446.16504,3636,3635,3729,3630,4547,4472,4783,4151,14.76,921,1.27,1/1,0.008,3657.5,1.3052323458406,4488.25,5.81472523406088,1.22713602187286,0.966248836120365,0.000769553238445672
5.5324,5.2805,5.8993,252.10568,972,823,989.8,1023,1342,1374,1388,1216,5.53,922,1.41,1/1,0.019,951.95,9.29949178385565,1330,5.89478799016222,1.39713220232155,0.99087390235571,0.00068912682348947
8.5252,8.2537,8.9314,252.09893,1309,1119,1285,1252,1519,1552,1617,1400,8.53,923,1.12,1/1,0.147,1241.25,6.83049731579997,1522,5.97596589547869,1.22618328298087,1.09480650266149,0.00403564851406682
13.3355,13.1593,13.5554,252.10273,1529,1557,1434,1467,1264,1224,1292,127.1,13.34,924,1.17,1/1,0.108,1496.75,3.75825399311682,976.775,58.062184754472,0.652597294137297,0.557775465074613,0.117845414197928
5.6731,5.5081,6.0756,465.21706,24030,21770,22220,24580,21260,22190,22680,23410,5.67,925,0.94,1/1,0.474,23150,5.89576127886525,22385,4.02988682370364,0.96695464362851,1.02867515279629,0.385786756242428
9.6615,9.3065,10.1487,371.15976,33710,31960,33350,31630,37700,35490,39740,32700,9.65,926,1.09,1/1,0.309,32662.5,3.12698424545906,36407.5,8.29533900780519,1.11465748182166,1.02262154295565,0.0571112699416239
4.106,3.991,4.2676,254.12077,2374,2234,2040,2279,3720,3316,3797,3294,4.11,927,1.6,1/1,0.009,2231.75,6.29657097746903,3531.75,7.47112757956455,1.5825025204436,0.989064075277249,0.000127623651143928
22.3034,21.9363,22.746,315.11584,212.2,811.5,913.1,1058,966.9,410.4,1301,783.9,22.32,928,1.03,1/1,0.784,748.7,49.6452907637133,865.55,42.9040978673535,1.15607052223855,1.12239856528014,0.67206702912286
24.44,24.1771,24.7764,315.11375,3690,3649,2134,3057,3638,3659,3838,2975,24.44,929,1.02,1/1,0.787,3132.5,23.1694354718011,3527.5,10.7472193900751,1.12609736632083,1.10401702580474,0.371908564878829
31.5905,31.5427,31.658,315.11556,1493,1456,1411,1334,1635,2068,2214,1783,31.59,930,1.21,1/1,0.173,1423.5,4.80802175746763,1925,13.6862497112097,1.35230066736916,1.11760385732988,0.0102729160079308
18.1729,17.721,18.684,410.19949,69170,77810,80640,67310,92450,87430,100500,77800,18.19,931,1.19,1/1,0.232,73732.5,8.80362708231111,89545,10.6115280048582,1.2144576679212,1.02055266211866,0.0333717753281
6.069,5.8626,6.2652,434.21686,2909,2773,2585,2800,3091,3162,3153,3500,6.07,932,1.19,1/1,0.035,2766.75,4.86765502473172,3226.5,5.73516316635501,1.16616969368393,0.9799745325075,0.00697744623811987
22.774,22.4136,23.1342,434.22484,8651,8969,8396,8964,9472,8967,8884,8943,22.78,933,1.09,1/1,0.033,8745,3.15778743017856,9066.5,3.00638104536607,1.03676386506575,0.951159509234635,0.148563316004984
12.3777,11.899,12.8865,431.26146,8920,8478,8492,8147,4518,4375,4217,4736,12.39,934,0.52,1/2,0,8509.25,3.72379879180092,4461.5,4.94133939022396,0.524311778358845,1.00829188145932,7.65611944611083E-07
26.1223,25.9779,26.3389,390.10578,3444,3587,3620,3513,4001,3923,4015,3733,26.12,935,1.17,1/1,0.086,3541,2.22067704265941,3918,3.31304190730013,1.10646709968935,0.945698375802866,0.00253139505025681
14.5803,14.0832,15.0688,471.17837,6813,5786,3277,7381,60630,66660,60130,61130,14.58,936,8.2,16/1,0,5814.25,31.2289892947764,62137.5,4.89642170543985,10.6871049576472,1.3033054826399,6.43535808503336E-08
5.5577,5.3815,6.0029,487.18539,7279,7116,7584,7277,9461,9281,10080,8559,5.56,937,1.43,1/1,0,7314,2.6733901230788,9345.25,6.69843278702563,1.27772080940662,0.893511055529103,0.000815265894914755
8.4648,8.1668,8.8023,487.18503,4279,2779,3595,3941,4147,4336,4190,4242,8.46,938,1.15,1/1,0.045,3648.5,17.6352714280236,4228.75,1.92418599815395,1.15903796080581,1.00785909635288,0.123758545011525
5.5669,5.2468,5.7992,369.07203,304.8,107.9,345,242.3,284,228.7,252.9,319.9,5.56,939,0.85,1/1,0.347,250,41.4920008355024,271.375,14.5489687519569,1.0855,1.27705882352941,0.713395654805741
6.5089,6.1906,6.8491,365.21559,1790,1640,1212,1703,1392,1551,1802,1557,6.51,940,1.17,1/1,0.229,1586.25,16.1996791416897,1575.5,10.7413907894661,0.993223010244287,0.848908555764348,0.946562887336795
14.8382,14.5967,15.4216,380.14251,10850,10730,11210,11150,5442,12280,1366,12730,14.83,941,1.17,1/1,0.005,10985,2.10953668206763,7954.5,69.3282777442137,0.724123805188894,0.618909235204183,0.314265598716894
3.2373,2.9286,3.4242,442.22296,5857,5637,6096,5865,5689,6135,4899,5646,3.24,942,0.97,1/1,0.841,5863.75,3.1966117953935,5592.25,9.16129300826683,0.953698571733106,0.983194403848563,0.357996353676946
6.7109,6.3878,7.1962,442.23108,13660,12900,12910,13350,15440,14700,14650,14060,6.71,943,1.12,1/1,0.01,13205,2.7930857203196,14712.5,3.8430778489742,1.11416130253692,0.994786877265105,0.00425479420809302
6.2823,6.0901,6.6369,396.16577,11750,10580,10800,12760,16380,16320,16920,16280,6.71,945,1.16,1/1,0.096,11472.5,8.69245613540592,16475,1.81790338474925,1.43604271083025,1.23796785416401,7.26916217799435E-05
12.3411,12.1648,12.5274,394.20925,1048,958.2,1035,563.7,1075,1138,1135,1018,12.35,946,1.13,1/1,0.11,901.225,25.3520459437853,1091.5,5.21734714609394,1.21112929623568,1.07179583737671,0.157192137980952
16.7806,16.3006,17.17,394.21166,862.3,757.4,649.4,362.5,852.7,989.4,1006,765.4,16.79,947,1.15,1/1,0.141,657.9,32.7195427157717,903.375,12.7079214173937,1.37311901504788,1.19401653482424,0.0908499840879992
26.326,26.14,26.7034,424.17355,11040,12060,12800,11920,11960,11690,12240,13290,26.33,948,0.95,1/1,0.233,11955,6.03863437604442,12295,5.69588820990347,1.0284399832706,1.08256840344274,0.524173653826714
3.6512,3.403,3.8452,510.26391,3396,3538,3726,3565,3368,3416,3232,3627,3.66,949,1.05,1/1,0.512,3556.25,3.8041010791284,3410.75,4.80483178705678,0.95908611599297,0.913415348564733,0.219922763191376
1.9437,1.4468,2.2076,234.12403,4780,4844,5669,5552,6127,5865,5852,5581,1.94,950,1.12,1/1,0.077,5211.25,8.90799502327658,5856.25,3.80758805033365,1.12377068841449,1.00336668608436,0.0462219968649395
2.2465,1.74,2.7366,291.16003,9480,10940,11680,8800,10100,10010,9382,10250,2.24,951,1.16,1/1,0.379,10225,12.8931015894221,9935.5,3.84528635951756,0.971687041564792,0.837661242728269,0.687839155105771
31.2242,31.1485,31.4331,312.09035,3145,3298,3314,3392,4145,3684,4259,3695,31.22,952,1.19,1/1,0.013,3287.25,3.14372407097659,3945.75,7.59205302788591,1.20031941592517,1.00867177808837,0.00597066935355129
13.7729,13.3243,14.2579,378.13712,5085,4867,4947,5153,5695,5607,5748,5274,13.77,953,1.2,1/1,0.01,5013,2.58700981861077,5581,3.81235403544106,1.11330540594454,0.927754504953787,0.00385487672597978
27.8172,27.7563,28.1348,378.13377,9759,7780,6861,8615,7711,8705,7628,9798,27.8,954,1.21,1/1,0.139,8253.75,14.9380152907846,8460.5,12.0217786672322,1.02504922005149,0.847148115745035,0.804507095991797
23.7191,23.3318,24.2056,285.07989,2937,3421,2973,2779,3077,670,3521,3546,23.71,955,1.03,1/1,0.713,3027.5,9.10100139264049,2703.5,50.7741180798431,0.892981007431875,0.866971851875606,0.659791476741249
22.7552,22.3158,23.2508,376.15654,36150,34210,29860,37760,43930,41690,43120,41620,22.76,956,1.26,1/1,0.001,34495,9.89673441712448,42590,2.65206191469188,1.2346716915495,0.979898167896429,0.00409357989171824
9.5079,9.2496,10.0039,376.16265,85800,93120,93170,75820,91400,93300,95210,93370,9.51,957,1.3,1/1,0.066,86977.5,9.43318457899819,93320,1.66715056121688,1.07292115777069,0.825323967515914,0.179569665643641
3.7894,3.6788,3.9925,218.081,5918,5625,5343,6113,7163,6863,7476,6505,3.79,958,1.24,1/1,0.014,5749.75,5.86593706271174,7001.75,5.9285334681313,1.21774859776512,0.982055320778323,0.0033899827877489
13.3391,13.1206,13.5917,353.11226,2573,2516,2278,2651,2274,2167,2503,2074,13.34,959,0.94,1/1,0.004,2504.5,6.42123277713961,2254.5,8.19357368020287,0.900179676582152,0.9576379538108,0.0872654256288161
10.2602,10.0418,10.5307,397.17373,7162,7026,6752,7031,9047,8216,9228,8012,10.26,960,1.29,1/1,0.063,6992.75,2.46554152261511,8625.75,6.97116694814889,1.23352758213864,0.956222931890421,0.00197417462945022
13.3262,13.0605,13.6568,299.08218,2188,2079,2053,2413,2320,1732,2514,2118,13.34,961,0.98,1/1,0.266,2183.25,7.50953737206059,2171,15.4009719324726,0.994389098820566,1.01468275389854,0.949681285414431
13.0535,12.828,13.3089,383.04527,383.6,315.7,328,366.3,536.7,553,411.9,254.2,13.06,962,1.36,1/1,0.081,348.4,9.14424268154489,438.95,31.5196483008475,1.25990241102181,0.926398831633687,0.249266082374353
19.1239,18.9771,19.2603,383.04797,156.8,122.7,166.4,102.9,158.1,121.7,167.5,194,19.13,963,1.16,1/1,0.023,137.2,21.554060935329,160.325,18.6506522747413,1.16854956268222,1.00737031265708,0.313596571012366
14.1817,14.0069,14.4267,299.07874,1560,1666,1829,1728,2372,2143,2056,69.87,14.19,964,1.27,1/1,0.104,1695.75,6.64645239974716,1660.2175,64.3635983267207,0.979046144773699,0.770902476199763,0.949417004626787
6.0025,5.7277,6.2896,299.0774,129.4,113.1,111.6,92.77,204.5,148.3,15.23,135.3,6,965,1.08,1/1,0.819,111.7175,13.4128290070174,125.8325,63.2710602146052,1.12634546959966,1.04291247185154,0.73939532470528
9.9913,9.8374,10.1583,299.08456,352.6,297.7,291.3,132.6,434.2,454.8,362.3,439.5,10,966,1.36,1/1,0.064,268.55,35.2698868256231,422.7,9.74757355542074,1.57400856451313,1.15735923861259,0.0244851976446997
23.2725,23.0593,23.4561,299.07862,506.9,277.9,359.3,499.1,787.5,690.7,779,645.7,23.27,967,1.37,1/1,0,410.8,27.160352561204,725.725,9.50844172345441,1.76661392405063,1.2894992146355,0.00299743984937833
